#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.140299999999998E+02  -.238677507370296E+00  0.890819473621569E+00  -.280623316396117E+00  0.104737441643417E+01
     0.140399999999998E+02  -.237547519689847E+00  0.893888922633947E+00  -.277681936850912E+00  0.104491432994398E+01
     0.140499999999998E+02  -.236385350189698E+00  0.896934048664041E+00  -.274748888819245E+00  0.104249960082903E+01
     0.140599999999998E+02  -.235192011701447E+00  0.899953816056068E+00  -.271825325465175E+00  0.104012988019168E+01
     0.140699999999998E+02  -.233968567042456E+00  0.902947236272234E+00  -.268912386623226E+00  0.103780477595844E+01
     0.140799999999998E+02  -.232716126564709E+00  0.905913370794309E+00  -.266011196995379E+00  0.103552385344513E+01
     0.140899999999998E+02  -.231435845512741E+00  0.908851333876869E+00  -.263122864374945E+00  0.103328663600430E+01
     0.140999999999998E+02  -.230128921201534E+00  0.911760295138163E+00  -.260248477901604E+00  0.103109260575303E+01
     0.141099999999998E+02  -.228796590026454E+00  0.914639481975486E+00  -.257389106351761E+00  0.102894120437935E+01
     0.141199999999998E+02  -.227440124318441E+00  0.917488181793119E+00  -.254545796468200E+00  0.102683183402461E+01
     0.141299999999998E+02  -.226060829058302E+00  0.920305744031855E+00  -.251719571332651E+00  0.102476385823981E+01
     0.141399999999998E+02  -.224660038465337E+00  0.923091581990658E+00  -.248911428785031E+00  0.102273660301264E+01
     0.141499999999998E+02  -.223239112475642E+00  0.925845174432085E+00  -.246122339892479E+00  0.102074935786286E+01
     0.141599999999998E+02  -.221799433126394E+00  0.928566066964634E+00  -.243353247471357E+00  0.101880137700252E+01
     0.141699999999998E+02  -.220342400862810E+00  0.931253873196514E+00  -.240605064665126E+00  0.101689188055823E+01
     0.141799999999998E+02  -.218869430784531E+00  0.933908275656804E+00  -.237878673580582E+00  0.101502005585181E+01
     0.141899999999998E+02  -.217381948848697E+00  0.936529026481508E+00  -.235174923984914E+00  0.101318505873619E+01
     0.141999999999998E+02  -.215881388046676E+00  0.939115947863326E+00  -.232494632065661E+00  0.101138601498278E+01
     0.142099999999998E+02  -.214369184571412E+00  0.941668932265512E+00  -.229838579255352E+00  0.100962202171698E+01
     0.142199999999998E+02  -.212846773992131E+00  0.944187942401546E+00  -.227207511122533E+00  0.100789214889812E+01
     0.142299999999998E+02  -.211315587452638E+00  0.946673010983766E+00  -.224602136330403E+00  0.100619544084009E+01
     0.142399999999998E+02  -.209777047908992E+00  0.949124240245244E+00  -.222023125664245E+00  0.100453091776928E+01
     0.142499999999998E+02  -.208232566421692E+00  0.951541801240654E+00  -.219471111128426E+00  0.100289757741600E+01
     0.142599999999998E+02  -.206683538516682E+00  0.953925932932755E+00  -.216946685113578E+00  0.100129439663592E+01
     0.142699999999998E+02  -.205131340628866E+00  0.956276941072399E+00  -.214450399634390E+00  0.999720333058018E+00
     0.142799999999998E+02  -.203577326640544E+00  0.958595196880691E+00  -.211982765638060E+00  0.998174326755599E+00
     0.142899999999998E+02  -.202022824526609E+00  0.960881135542929E+00  -.209544252383495E+00  0.996655301937067E+00
     0.142999999999998E+02  -.200469133116896E+00  0.963135254524573E+00  -.207135286890857E+00  0.995162168653247E+00
     0.143099999999998E+02  -.198917518985316E+00  0.965358111720159E+00  -.204756253461171E+00  0.993693824518099E+00
     0.143199999999998E+02  -.197369213474008E+00  0.967550323446391E+00  -.202407493265307E+00  0.992249156440052E+00
     0.143299999999998E+02  -.195825409859849E+00  0.969712562291245E+00  -.200089304001695E+00  0.990827042360954E+00
     0.143399999999998E+02  -.194287260669338E+00  0.971845554830906E+00  -.197801939621884E+00  0.989426353000183E+00
     0.143499999999998E+02  -.192755875146784E+00  0.973950079226645E+00  -.195545610122954E+00  0.988045953601388E+00
     0.143599999999998E+02  -.191232316879744E+00  0.976026962713627E+00  -.193320481405880E+00  0.986684705679597E+00
     0.143699999999998E+02  -.189717601584411E+00  0.978077078993654E+00  -.191126675198638E+00  0.985341468766558E+00
     0.143799999999998E+02  -.188212695052671E+00  0.980101345543483E+00  -.188964269042965E+00  0.984015102152492E+00
     0.143899999999998E+02  -.186718511261740E+00  0.982100720850182E+00  -.186833296343738E+00  0.982704466622422E+00
     0.143999999999998E+02  -.185235910646068E+00  0.984076201584624E+00  -.184733746479657E+00  0.981408426185510E+00
     0.144099999999998E+02  -.183765698530725E+00  0.986028819723503E+00  -.182665564974371E+00  0.980125849796132E+00
     0.144199999999998E+02  -.182308623724404E+00  0.987959639630133E+00  -.180628653726827E+00  0.978855613065243E+00
     0.144299999999998E+02  -.180865377269731E+00  0.989869755103273E+00  -.178622871300002E+00  0.977596599961136E+00
     0.144399999999998E+02  -.179436591347822E+00  0.991760286402912E+00  -.176648033267091E+00  0.976347704498499E+00
     0.144499999999998E+02  -.178022838333672E+00  0.993632377261104E+00  -.174703912614440E+00  0.975107832414941E+00
     0.144599999999998E+02  -.176624629998405E+00  0.995487191885299E+00  -.172790240200582E+00  0.973875902834259E+00
     0.144699999999998E+02  -.175242416854188E+00  0.997325911960948E+00  -.170906705270862E+00  0.972650849915681E+00
     0.144799999999998E+02  -.173876587637427E+00  0.999149733659276E+00  -.169052956027460E+00  0.971431624488542E+00
     0.144899999999998E+02  -.172527468925469E+00  0.100095986465576E+01  -.167228600254376E+00  0.970217195671627E+00
     0.144999999999998E+02  -.171195324882401E+00  0.100275752116370E+01  -.165433205997700E+00  0.969006552476665E+00
     0.145099999999998E+02  -.169880357129084E+00  0.100454392498703E+01  -.163666302301048E+00  0.967798705395242E+00
     0.145199999999998E+02  -.168582704733018E+00  0.100632030059555E+01  -.161927379996646E+00  0.966592687968418E+00
     0.145299999999998E+02  -.167302444313624E+00  0.100808787222541E+01  -.160215892552502E+00  0.965387558338234E+00
     0.145399999999998E+02  -.166039590258787E+00  0.100984786100704E+01  -.158531256976291E+00  0.964182400780125E+00
     0.145499999999998E+02  -.164794095048806E+00  0.101160148212202E+01  -.156872854776734E+00  0.962976327215227E+00
     0.145599999999998E+02  -.163565849684225E+00  0.101334994199039E+01  -.155240032983356E+00  0.961768478701224E+00
     0.145699999999998E+02  -.162354684214394E+00  0.101509443548908E+01  -.153632105225625E+00  0.960558026900334E+00
     0.145799999999998E+02  -.161160368364033E+00  0.101683614320210E+01  -.152048352872526E+00  0.959344175522720E+00
     0.145899999999998E+02  -.159982612255470E+00  0.101857622870266E+01  -.150488026233688E+00  0.958126161743414E+00
     0.145999999999998E+02  -.158821067224766E+00  0.102031583586757E+01  -.148950345823217E+00  0.956903257590506E+00
     0.146099999999998E+02  -.157675326730289E+00  0.102205608622357E+01  -.147434503687320E+00  0.955674771302252E+00
     0.146199999999998E+02  -.156544927352928E+00  0.102379807632591E+01  -.145939664796855E+00  0.954440048650183E+00
     0.146299999999998E+02  -.155429349887450E+00  0.102554287516887E+01  -.144464968505737E+00  0.953198474225346E+00
     0.146399999999998E+02  -.154328020525085E+00  0.102729152162851E+01  -.143009530076086E+00  0.951949472684132E+00
     0.146499999999998E+02  -.153240312127816E+00  0.102904502193763E+01  -.141572442270836E+00  0.950692509950273E+00
     0.146599999999998E+02  -.152165545595293E+00  0.103080434719370E+01  -.140152777014285E+00  0.949427094368880E+00
     0.146699999999998E+02  -.151102991325600E+00  0.103257043090011E+01  -.138749587120805E+00  0.948152777808498E+00
     0.146799999999998E+02  -.150051870771667E+00  0.103434416654215E+01  -.137361908091753E+00  0.946869156706516E+00
     0.146899999999998E+02  -.149011358095110E+00  0.103612640519887E+01  -.135988759980136E+00  0.945575873053488E+00
     0.146999999999998E+02  -.147980581919919E+00  0.103791795319288E+01  -.134629149322392E+00  0.944272615311200E+00
     0.147099999999998E+02  -.146958627188307E+00  0.103971956978036E+01  -.133282071136119E+00  0.942959119259567E+00
     0.147199999999998E+02  -.145944537121384E+00  0.104153196488410E+01  -.131946510982230E+00  0.941635168767048E+00
     0.147299999999998E+02  -.144937315287399E+00  0.104335579687315E+01  -.130621447089549E+00  0.940300596479233E+00
     0.147399999999998E+02  -.143935927780229E+00  0.104519167039276E+01  -.129305852539368E+00  0.938955284420275E+00
     0.147499999999998E+02  -.142939305510938E+00  0.104704013424956E+01  -.127998697506998E+00  0.937599164501613E+00
     0.147599999999998E+02  -.141946346614949E+00  0.104890167935686E+01  -.126698951556828E+00  0.936232218932749E+00
     0.147699999999998E+02  -.140955918977389E+00  0.105077673674606E+01  -.125405585986902E+00  0.934854480528643E+00
     0.147799999999998E+02  -.139966862878781E+00  0.105266567565048E+01  -.124117576218481E+00  0.933466032908670E+00
     0.147899999999998E+02  -.138977993763027E+00  0.105456880166887E+01  -.122833904225508E+00  0.932067010582105E+00
     0.147999999999998E+02  -.137988105129342E+00  0.105648635501599E+01  -.121553560998540E+00  0.930657598915418E+00
     0.148099999999998E+02  -.136995971548985E+00  0.105841850886880E+01  -.120275549036840E+00  0.929238033977002E+00
     0.148199999999998E+02  -.136000351807714E+00  0.106036536781686E+01  -.118998884862415E+00  0.927808602255201E+00
     0.148299999999998E+02  -.134999992173540E+00  0.106232696642661E+01  -.117722601548644E+00  0.926369640246035E+00
     0.148399999999998E+02  -.133993629789470E+00  0.106430326792908E+01  -.116445751256446E+00  0.924921533907366E+00
     0.148499999999998E+02  -.132979996189427E+00  0.106629416304167E+01  -.115167407769848E+00  0.923464717976830E+00
     0.148599999999998E+02  -.131957820935367E+00  0.106829946893468E+01  -.113886669023071E+00  0.921999675151340E+00
     0.148699999999998E+02  -.130925835372260E+00  0.107031892835361E+01  -.112602659610539E+00  0.920526935126614E+00
     0.148799999999998E+02  -.129882776496975E+00  0.107235220890881E+01  -.111314533271213E+00  0.919047073495681E+00
     0.148899999999998E+02  -.128827390935886E+00  0.107439890254404E+01  -.110021475338326E+00  0.917560710506063E+00
     0.148999999999998E+02  -.127758439025119E+00  0.107645852519571E+01  -.108722705145551E+00  0.916068509675961E+00
     0.149099999999998E+02  -.126674698986134E+00  0.107853051665455E+01  -.107417478380500E+00  0.914571176270421E+00
     0.149199999999998E+02  -.125574971188270E+00  0.108061424064174E+01  -.106105089376462E+00  0.913069455639104E+00
     0.149299999999998E+02  -.124458082488651E+00  0.108270898511079E+01  -.104784873333366E+00  0.911564131418117E+00
     0.149399999999998E+02  -.123322890638631E+00  0.108481396278691E+01  -.103456208458989E+00  0.910056023598814E+00
     0.149499999999998E+02  -.122168288744712E+00  0.108692831195459E+01  -.102118518021673E+00  0.908545986467420E+00
     0.149599999999998E+02  -.120993209770647E+00  0.108905109750427E+01  -.100771272305986E+00  0.907034906419676E+00
     0.149699999999998E+02  -.119796631066175E+00  0.109118131224774E+01  -.994139904631134E-01  0.905523699655641E+00
     0.149799999999998E+02  -.118577578906542E+00  0.109331787851175E+01  -.980462422480143E-01  0.904013309760144E+00
     0.149899999999998E+02  -.117335133025810E+00  0.109545965001795E+01  -.966676496358459E-01  0.902504705175114E+00
     0.149999999999998E+02  -.116068431125667E+00  0.109760541405682E+01  -.952778883105119E-01  0.900998876570440E+00
     0.150099999999998E+02  -.114776673340466E+00  0.109975389396157E+01  -.938766890187962E-01  0.899496834120574E+00
     0.150199999999998E+02  -.113459126637881E+00  0.110190375188708E+01  -.924638387838451E-01  0.897999604694511E+00
     0.150299999999998E+02  -.112115129133843E+00  0.110405359189756E+01  -.910391819725470E-01  0.896508228967157E+00
     0.150399999999998E+02  -.110744094299251E+00  0.110620196336475E+01  -.896026212117049E-01  0.895023758460468E+00
     0.150499999999998E+02  -.109345515035230E+00  0.110834736467729E+01  -.881541181485982E-01  0.893547252523061E+00
     0.150599999999998E+02  -.107918967593127E+00  0.111048824725962E+01  -.866936940521737E-01  0.892079775257141E+00
     0.150699999999998E+02  -.106464115314594E+00  0.111262301989733E+01  -.852214302515404E-01  0.890622392401931E+00
     0.150799999999998E+02  -.104980712166975E+00  0.111475005336355E+01  -.837374684092399E-01  0.889176168182768E+00
     0.150899999999998E+02  -.103468606048771E+00  0.111686768533891E+01  -.822420106272336E-01  0.887742162135249E+00
     0.150999999999998E+02  -.101927741840031E+00  0.111897422561565E+01  -.807353193842544E-01  0.886321425913781E+00
     0.151099999999998E+02  -.100358164172507E+00  0.112106796157403E+01  -.792177173036324E-01  0.884915000093832E+00
     0.151199999999998E+02  -.987600198948400E-01  0.112314716391677E+01  -.776895867513865E-01  0.883523910977305E+00
     0.151299999999998E+02  -.971335602086123E-01  0.112521009264531E+01  -.761513692648862E-01  0.882149167410136E+00
     0.151399999999998E+02  -.954791424517152E-01  0.112725500325899E+01  -.746035648128271E-01  0.880791757621247E+00
     0.151499999999998E+02  -.937972315066835E-01  0.112928015315607E+01  -.730467308879037E-01  0.879452646091841E+00
     0.151599999999998E+02  -.920884008127782E-01  0.113128380821334E+01  -.714814814339139E-01  0.878132770463624E+00
     0.151699999999998E+02  -.903533329620552E-01  0.113326424951868E+01  -.699084856095025E-01  0.876833038494677E+00
     0.151799999999998E+02  -.885928198614592E-01  0.113521978022877E+01  -.683284663911655E-01  0.875554325071129E+00
     0.151899999999998E+02  -.868077624448620E-01  0.113714873252256E+01  -.667421990184863E-01  0.874297469282742E+00
     0.151999999999998E+02  -.849991699211854E-01  0.113904947461852E+01  -.651505092849465E-01  0.873063271570267E+00
     0.152099999999998E+02  -.831681585470472E-01  0.114092041782271E+01  -.635542716778719E-01  0.871852490952022E+00
     0.152199999999998E+02  -.813159499151579E-01  0.114276002357283E+01  -.619544073715201E-01  0.870665842337058E+00
     0.152299999999998E+02  -.794438687522045E-01  0.114456681044200E+01  -.603518820773549E-01  0.869503993931976E+00
     0.152399999999998E+02  -.775533402232007E-01  0.114633936106548E+01  -.587477037559840E-01  0.868367564748063E+00
     0.152499999999998E+02  -.756458867420899E-01  0.114807632895219E+01  -.571429201952617E-01  0.867257122215490E+00
     0.152599999999998E+02  -.737231242918437E-01  0.114977644514280E+01  -.555386164593824E-01  0.866173179910704E+00
     0.152699999999998E+02  -.717867582603986E-01  0.115143852467580E+01  -.539359122138633E-01  0.865116195403327E+00
     0.152799999999998E+02  -.698385788022851E-01  0.115306147282307E+01  -.523359589315394E-01  0.864086568228307E+00
     0.152899999999998E+02  -.678804557390627E-01  0.115464429105705E+01  -.507399369847985E-01  0.863084637989223E+00
     0.152999999999998E+02  -.659143330150951E-01  0.115618608271225E+01  -.491490526294390E-01  0.862110682598209E+00
     0.153099999999998E+02  -.639422227285169E-01  0.115768605830496E+01  -.475645348856983E-01  0.861164916658035E+00
     0.153199999999998E+02  -.619661987605316E-01  0.115914354047660E+01  -.459876323221810E-01  0.860247489991620E+00
     0.153299999999998E+02  -.599883900291838E-01  0.116055796852778E+01  -.444196097484882E-01  0.859358486324151E+00
     0.153399999999998E+02  -.580109733967640E-01  0.116192890251215E+01  -.428617448225797E-01  0.858497922123020E+00
     0.153499999999998E+02  -.560361662629711E-01  0.116325602686182E+01  -.413153245792133E-01  0.857665745600457E+00
     0.153599999999998E+02  -.540662188780530E-01  0.116453915351836E+01  -.397816418857069E-01  0.856861835883946E+00
     0.153699999999998E+02  -.521034064130037E-01  0.116577822454653E+01  -.382619918318980E-01  0.856086002359175E+00
     0.153799999999998E+02  -.501500208254746E-01  0.116697331421108E+01  -.367576680611283E-01  0.855337984190352E+00
     0.153899999999998E+02  -.482083625620275E-01  0.116812463050012E+01  -.352699590495622E-01  0.854617450022586E+00
     0.153999999999998E+02  -.462807321385514E-01  0.116923251608207E+01  -.338001443413259E-01  0.853923997870934E+00
     0.154099999999998E+02  -.443694216419348E-01  0.117029744868692E+01  -.323494907474766E-01  0.853257155200598E+00
     0.154199999999998E+02  -.424767061965794E-01  0.117132004090616E+01  -.309192485170536E-01  0.852616379202662E+00
     0.154299999999998E+02  -.406048354396940E-01  0.117230103940939E+01  -.295106474888948E-01  0.852001057269552E+00
     0.154399999999998E+02  -.387560250494356E-01  0.117324132357966E+01  -.281248932334715E-01  0.851410507674219E+00
     0.154499999999998E+02  -.369324483693088E-01  0.117414190357283E+01  -.267631631942789E-01  0.850843980456882E+00
     0.154599999999998E+02  -.351362281716980E-01  0.117500391781048E+01  -.254266028389685E-01  0.850300658522711E+00
     0.154699999999998E+02  -.333694286021504E-01  0.117582862991886E+01  -.241163218308217E-01  0.849779658953765E+00
     0.154799999999998E+02  -.316340473446926E-01  0.117661742513016E+01  -.228333902317486E-01  0.849280034537842E+00
     0.154899999999998E+02  -.299320080467322E-01  0.117737180616547E+01  -.215788347485413E-01  0.848800775516629E+00
     0.154999999999998E+02  -.282651530399187E-01  0.117809338862170E+01  -.203536350345386E-01  0.848340811554929E+00
     0.155099999999998E+02  -.266352363913565E-01  0.117878389588756E+01  -.191587200596074E-01  0.847899013932233E+00
     0.155199999999998E+02  -.250439173167432E-01  0.117944515361634E+01  -.179949645616289E-01  0.847474197957106E+00
     0.155299999999998E+02  -.234927539845715E-01  0.118007908378514E+01  -.168631855933775E-01  0.847065125604291E+00
     0.155399999999998E+02  -.219831977375082E-01  0.118068769837244E+01  -.157641391790115E-01  0.846670508373442E+00
     0.155499999999998E+02  -.205165877542106E-01  0.118127309268722E+01  -.146985170949193E-01  0.846289010367620E+00
     0.155599999999998E+02  -.190941461717411E-01  0.118183743838441E+01  -.136669437900047E-01  0.845919251588618E+00
     0.155699999999998E+02  -.177169736855665E-01  0.118238297620226E+01  -.126699734607686E-01  0.845559811445201E+00
     0.155799999999998E+02  -.163860456411862E-01  0.118291200845790E+01  -.117080872969121E-01  0.845209232469102E+00
     0.155899999999998E+02  -.151022086280976E-01  0.118342689133782E+01  -.107816909131813E-01  0.844866024232548E+00
     0.155999999999998E+02  -.138661775839861E-01  0.118393002702003E+01  -.989111198339858E-02  0.844528667459688E+00
     0.156099999999998E+02  -.126785334138584E-01  0.118442385566433E+01  -.903659809244431E-02  0.844195618323065E+00
     0.156199999999998E+02  -.115397211261032E-01  0.118491084730692E+01  -.821831482188007E-02  0.843865312914827E+00
     0.156299999999998E+02  -.104500484847587E-01  0.118539349369454E+01  -.743634408463865E-02  0.843536171881027E+00
     0.156399999999998E+02  -.940968517455509E-02  0.118587430009266E+01  -.669068272368512E-02  0.843206605205823E+00
     0.156499999999998E+02  -.841866247300538E-02  0.118635577710099E+01  -.598124138906716E-02  0.842875017131101E+00
     0.156599999999998E+02  -.747687342170589E-02  0.118684043250820E+01  -.530784370712958E-02  0.842539811195347E+00
     0.156699999999998E+02  -.658407348673440E-02  0.118733076321654E+01  -.467022575462172E-02  0.842199395374432E+00
     0.156799999999998E+02  -.573988169652218E-02  0.118782924726518E+01  -.406803584961105E-02  0.841852187305372E+00
     0.156899999999998E+02  -.494378224380876E-02  0.118833833597970E+01  -.350083466981606E-02  0.841496619572831E+00
     0.156999999999998E+02  -.419512653701215E-02  0.118886044627325E+01  -.296809570771168E-02  0.841131145036928E+00
     0.157099999999998E+02  -.349313568512311E-02  0.118939795312338E+01  -.246920607023391E-02  0.840754242179556E+00
     0.157199999999998E+02  -.283690339928500E-02  0.118995318224641E+01  -.200346762928907E-02  0.840364420445572E+00
     0.157299999999998E+02  -.222539929360521E-02  0.119052840299003E+01  -.157009852760296E-02  0.839960225553913E+00
     0.157399999999998E+02  -.165747256688298E-02  0.119112582146238E+01  -.116823504234369E-02  0.839540244753270E+00
     0.157499999999998E+02  -.113185604688959E-02  0.119174757391494E+01  -.796933807179107E-03  0.839103111995954E+00
     0.157599999999998E+02  -.647170578306211E-03  0.119239572039445E+01  -.455174391103851E-03  0.838647513003253E+00
     0.157699999999998E+02  -.201929735577977E-03  0.119307223867777E+01  -.141862230339490E-03  0.838172190195331E+00
     0.157799999999998E+02  0.205455158246215E-03  0.119377901850227E+01  0.144168092818428E-03  0.837675947458463E+00
     0.157899999999998E+02  0.576669725285028E-03  0.119451785610279E+01  0.404149232514814E-03  0.837157654722676E+00
     0.157999999999998E+02  0.913490957630492E-03  0.119529044906552E+01  0.639377133901911E-03  0.836616252323079E+00
     0.158099999999998E+02  0.121778139147311E-02  0.119609839150740E+01  0.851206772904097E-03  0.836050755118871E+00
     0.158199999999998E+02  0.149148304813207E-02  0.119694316958944E+01  0.104104759639800E-02  0.835460256344636E+00
     0.158299999999998E+02  0.173661115960511E-02  0.119782615737111E+01  0.121035868057833E-02  0.834843931169709E+00
     0.158399999999998E+02  0.195524769554356E-02  0.119874861301239E+01  0.136064362724810E-02  0.834201039942598E+00
     0.158499999999998E+02  0.214953470837975E-02  0.119971167532956E+01  0.149344522000505E-02  0.833530931098898E+00
     0.158599999999998E+02  0.232166751289331E-02  0.120071636071037E+01  0.161033986420263E-02  0.832833043712865E+00
     0.158699999999998E+02  0.247388771618140E-02  0.120176356039392E+01  0.171293183637469E-02  0.832106909674633E+00
     0.158799999999998E+02  0.260847611388781E-02  0.120285403812011E+01  0.180284737055941E-02  0.831352155477273E+00
     0.158899999999998E+02  0.272774546816679E-02  0.120398842815372E+01  0.188172861027501E-02  0.830568503599970E+00
     0.158999999999998E+02  0.283403318290920E-02  0.120516723368789E+01  0.195122745624738E-02  0.829755773476014E+00
     0.159099999999998E+02  0.292969389174413E-02  0.120639082563164E+01  0.201299934100062E-02  0.828913882036986E+00
     0.159199999999998E+02  0.301709197438893E-02  0.120765944178622E+01  0.206869696217090E-02  0.828042843826843E+00
     0.159299999999998E+02  0.309859401715395E-02  0.120897318641506E+01  0.211996400695113E-02  0.827142770682504E+00
     0.159399999999998E+02  0.317656123376153E-02  0.121033203021203E+01  0.216842890036712E-02  0.826213870980208E+00
     0.159499999999998E+02  0.325334186302251E-02  0.121173581067269E+01  0.221569861006249E-02  0.825256448449615E+00
     0.159599999999998E+02  0.333126356054070E-02  0.121318423287331E+01  0.226335254007348E-02  0.824270900560396E+00
     0.159699999999998E+02  0.341262580219670E-02  0.121467687066218E+01  0.231293654551561E-02  0.823257716488764E+00
     0.159799999999998E+02  0.349969231798586E-02  0.121621316826743E+01  0.236595709938704E-02  0.822217474674002E+00
     0.159899999999998E+02  0.359468357562043E-02  0.121779244232569E+01  0.242387564167913E-02  0.821150839977541E+00
     0.159999999999998E+02  0.369976933429894E-02  0.121941388433502E+01  0.248810313979044E-02  0.820058560459666E+00
     0.160099999999998E+02  0.381706128993942E-02  0.122107656353527E+01  0.255999488771872E-02  0.818941463791126E+00
     0.160199999999998E+02  0.394860583440726E-02  0.122277943021843E+01  0.264084556998106E-02  0.817800453318997E+00
     0.160299999999998E+02  0.409637695232012E-02  0.122452131947029E+01  0.273188461436534E-02  0.816636503808207E+00
     0.160399999999998E+02  0.426226927997952E-02  0.122630095534414E+01  0.283427185555030E-02  0.815450656881784E+00
     0.160499999999998E+02  0.444809135245894E-02  0.122811695546571E+01  0.294909352978350E-02  0.814244016184415E+00
     0.160599999999998E+02  0.465555906554604E-02  0.122996783606719E+01  0.307735861833212E-02  0.813017742295303E+00
     0.160699999999998E+02  0.488628938065583E-02  0.123185201744673E+01  0.321999555540723E-02  0.811773047417326E+00
     0.160799999999998E+02  0.514179430149886E-02  0.123376782984774E+01  0.337784931374871E-02  0.810511189870349E+00
     0.160899999999998E+02  0.542347515227115E-02  0.123571351975041E+01  0.355167887880211E-02  0.809233468417361E+00
     0.160999999999998E+02  0.573261718790075E-02  0.123768725656580E+01  0.374215512010603E-02  0.807941216452266E+00
     0.161099999999998E+02  0.607038456716780E-02  0.123968713972003E+01  0.394985906601123E-02  0.806635796078609E+00
     0.161199999999998E+02  0.643781572014301E-02  0.124171120611410E+01  0.417528058575193E-02  0.805318592108385E+00
     0.161299999999998E+02  0.683581914130826E-02  0.124375743794150E+01  0.441881748053565E-02  0.803991006009899E+00
     0.161399999999998E+02  0.726516963961932E-02  0.124582377084350E+01  0.468077498319558E-02  0.802654449833354E+00
     0.161499999999998E+02  0.772650507632366E-02  0.124790810237844E+01  0.496136566388074E-02  0.801310340142150E+00
     0.161599999999998E+02  0.822032362070313E-02  0.125000830077879E+01  0.526070973737094E-02  0.799960091977377E+00
     0.161699999999998E+02  0.874698155267573E-02  0.125212221396617E+01  0.557883576565940E-02  0.798605112881969E+00
     0.161799999999998E+02  0.930669163994002E-02  0.125424767879174E+01  0.591568174784352E-02  0.797246797010155E+00
     0.161899999999998E+02  0.989952211551215E-02  0.125638253046593E+01  0.627109658774839E-02  0.795886519346792E+00
     0.161999999999998E+02  0.105253962793816E-01  0.125852461213864E+01  0.664484192827671E-02  0.794525630060015E+00
     0.162099999999998E+02  0.111840927455098E-01  0.126067178458803E+01  0.703659434017896E-02  0.793165449009433E+00
     0.162199999999998E+02  0.118752463525950E-01  0.126282193597299E+01  0.744594785182163E-02  0.791807260430989E+00
     0.162299999999998E+02  0.125983497536744E-01  0.126497299160227E+01  0.787241680542026E-02  0.790452307818177E+00
     0.162399999999998E+02  0.133527556961504E-01  0.126712292367027E+01  0.831543902436510E-02  0.789101789018213E+00
     0.162499999999998E+02  0.141376799999606E-01  0.126926976090791E+01  0.877437927550614E-02  0.787756851560372E+00
     0.162599999999998E+02  0.149522052373041E-01  0.127141159809501E+01  0.924853300953181E-02  0.786418588232497E+00
     0.162699999999998E+02  0.157952851128877E-01  0.127354660537926E+01  0.973713036202723E-02  0.785088032920474E+00
     0.162799999999998E+02  0.166657495390082E-01  0.127567303734614E+01  0.102393403973566E-01  0.783766156724219E+00
     0.162899999999998E+02  0.175623103948230E-01  0.127778924178319E+01  0.107542755770804E-01  0.782453864362621E+00
     0.162999999999999E+02  0.184835679541289E-01  0.127989366808262E+01  0.112809964342898E-01  0.781151990878731E+00
     0.163099999999999E+02  0.194280179608199E-01  0.128198487522610E+01  0.118185164349569E-01  0.779861298655420E+00
     0.163199999999999E+02  0.203940593260977E-01  0.128406153929729E+01  0.123658070072057E-01  0.778582474750701E+00
     0.163299999999999E+02  0.213800024162405E-01  0.128612246046842E+01  0.129218027191313E-01  0.777316128560988E+00
     0.163399999999999E+02  0.223840778948036E-01  0.128816656941002E+01  0.134854065856826E-01  0.776062789819492E+00
     0.163499999999999E+02  0.234044460781596E-01  0.129019293307512E+01  0.140554954849187E-01  0.774822906936209E+00
     0.163599999999999E+02  0.244392067585688E-01  0.129220075981255E+01  0.146309256637590E-01  0.773596845684914E+00
     0.163699999999999E+02  0.254864094445993E-01  0.129418940376731E+01  0.152105383132110E-01  0.772384888241909E+00
     0.163799999999999E+02  0.265440639646539E-01  0.129615836853077E+01  0.157931651928746E-01  0.771187232580201E+00
     0.163899999999999E+02  0.276101513754953E-01  0.129810731000700E+01  0.163776342842385E-01  0.770003992222223E+00
     0.163999999999999E+02  0.286826351146606E-01  0.130003603846749E+01  0.169627754522082E-01  0.768835196353031E+00
     0.164099999999999E+02  0.297594723326127E-01  0.130194451977111E+01  0.175474260939250E-01  0.767680790295401E+00
     0.164199999999999E+02  0.308386253383633E-01  0.130383287573193E+01  0.181304367537646E-01  0.766540636347031E+00
     0.164299999999999E+02  0.319180730906203E-01  0.130570138362347E+01  0.187106766831599E-01  0.765414514979371E+00
     0.164399999999999E+02  0.329958226652224E-01  0.130755047481373E+01  0.192870393235261E-01  0.764302126396391E+00
     0.164499999999999E+02  0.340699206292682E-01  0.130938073253139E+01  0.198584476904125E-01  0.763203092450736E+00
     0.164599999999999E+02  0.351384642522753E-01  0.131119288876988E+01  0.204238596366682E-01  0.762116958913466E+00
     0.164699999999999E+02  0.361996124854607E-01  0.131298782034185E+01  0.209822729722412E-01  0.761043198092406E+00
     0.164799999999999E+02  0.372515966413597E-01  0.131476654410263E+01  0.215327304179646E-01  0.759981211792901E+00
     0.164899999999999E+02  0.382927307079424E-01  0.131653021136710E+01  0.220743243706173E-01  0.758930334613275E+00
     0.164999999999999E+02  0.393214212336762E-01  0.131828010154979E+01  0.226062014564428E-01  0.757889837565982E+00
     0.165099999999999E+02  0.403361767227715E-01  0.132001761506362E+01  0.231275668502669E-01  0.756858932013727E+00
