#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.135599999999998E+02  -.249574638926775E+00  0.741447419896793E+00  -.407780524410570E+00  0.121145248975833E+01
     0.135699999999998E+02  -.250094424616049E+00  0.744304440019762E+00  -.405644268207061E+00  0.120723534864322E+01
     0.135799999999998E+02  -.250593908439157E+00  0.747186038537908E+00  -.403478103124984E+00  0.120303485183856E+01
     0.135899999999998E+02  -.251072170203250E+00  0.750091953735244E+00  -.401281976260821E+00  0.119885203257913E+01
     0.135999999999998E+02  -.251528287654188E+00  0.753021887201620E+00  -.399055876228138E+00  0.119468792881597E+01
     0.136099999999998E+02  -.251961337836324E+00  0.755975503138518E+00  -.396799833254170E+00  0.119054358166833E+01
     0.136199999999998E+02  -.252370398516008E+00  0.758952427701341E+00  -.394513919224211E+00  0.118642003387808E+01
     0.136299999999998E+02  -.252754549669334E+00  0.761952248382822E+00  -.392198247674215E+00  0.118231832826797E+01
     0.136399999999998E+02  -.253112875034402E+00  0.764974513442283E+00  -.389852973732129E+00  0.117823950620540E+01
     0.136499999999998E+02  -.253444463728052E+00  0.768018731385750E+00  -.387478294008439E+00  0.117418460607288E+01
     0.136599999999998E+02  -.253748411926816E+00  0.771084370502007E+00  -.385074446436679E+00  0.117015466174690E+01
     0.136699999999998E+02  -.254023824611254E+00  0.774170858460078E+00  -.382641710064165E+00  0.116615070108618E+01
     0.136799999999998E+02  -.254269817372768E+00  0.777277581973388E+00  -.380180404793959E+00  0.116217374443106E+01
     0.136899999999998E+02  -.254485518281359E+00  0.780403886536469E+00  -.377690891078401E+00  0.115822480311485E+01
     0.136999999999998E+02  -.254670069812490E+00  0.783549076239823E+00  -.375173569564998E+00  0.115430487798859E+01
     0.137099999999998E+02  -.254822630830744E+00  0.786712413668695E+00  -.372628880695393E+00  0.115041495796051E+01
     0.137199999999998E+02  -.254942378627536E+00  0.789893119891817E+00  -.370057304257996E+00  0.114655601855098E+01
     0.137299999999998E+02  -.255028511009575E+00  0.793090374545895E+00  -.367459358895004E+00  0.114272902046427E+01
     0.137399999999998E+02  -.255080248434348E+00  0.796303316021732E+00  -.364835601564569E+00  0.113893490817821E+01
     0.137499999999998E+02  -.255096836188402E+00  0.799531041757943E+00  -.362186626958753E+00  0.113517460855241E+01
     0.137599999999998E+02  -.255077546603490E+00  0.802772608647896E+00  -.359513066877985E+00  0.113144902945643E+01
     0.137699999999998E+02  -.255021681305317E+00  0.806027033565641E+00  -.356815589562662E+00  0.112775905841842E+01
     0.137799999999998E+02  -.254928573488974E+00  0.809293294016187E+00  -.354094898982705E+00  0.112410556129534E+01
     0.137899999999998E+02  -.254797590214427E+00  0.812570328915452E+00  -.351351734085476E+00  0.112048938096544E+01
     0.137999999999998E+02  -.254628134715224E+00  0.815857039504786E+00  -.348586868002993E+00  0.111691133604398E+01
     0.138099999999998E+02  -.254419648712609E+00  0.819152290404785E+00  -.345801107218782E+00  0.111337221962267E+01
     0.138199999999998E+02  -.254171614726964E+00  0.822454910812573E+00  -.342995290695146E+00  0.110987279803390E+01
     0.138299999999998E+02  -.253883558377822E+00  0.825763695846482E+00  -.340170288961269E+00  0.110641380964023E+01
     0.138399999999998E+02  -.253555050663128E+00  0.829077408041363E+00  -.337327003162714E+00  0.110299596365001E+01
     0.138499999999998E+02  -.253185710208097E+00  0.832394778997387E+00  -.334466364072873E+00  0.109961993895971E+01
     0.138599999999998E+02  -.252775205473248E+00  0.835714511184533E+00  -.331589331066608E+00  0.109628638302369E+01
     0.138699999999998E+02  -.252323256911033E+00  0.839035279904159E+00  -.328696891056745E+00  0.109299591075215E+01
     0.138799999999998E+02  -.251829639059800E+00  0.842355735408581E+00  -.325790057393518E+00  0.108974910343795E+01
     0.138899999999998E+02  -.251294182563714E+00  0.845674505178621E+00  -.322869868727454E+00  0.108654650771292E+01
     0.138999999999998E+02  -.250716776106712E+00  0.848990196358264E+00  -.319937387835898E+00  0.108338863453453E+01
     0.139099999999998E+02  -.250097368248490E+00  0.852301398344818E+00  -.316993700413410E+00  0.108027595820365E+01
     0.139199999999998E+02  -.249435969150209E+00  0.855606685531865E+00  -.314039913826241E+00  0.107720891541418E+01
     0.139299999999998E+02  -.248732652177526E+00  0.858904620201492E+00  -.311077155831000E+00  0.107418790433549E+01
     0.139399999999998E+02  -.247987555368536E+00  0.862193755561163E+00  -.308106573257685E+00  0.107121328372846E+01
     0.139499999999998E+02  -.247200882754211E+00  0.865472638919613E+00  -.305129330657131E+00  0.106828537209624E+01
     0.139599999999998E+02  -.246372905518988E+00  0.868739814995086E+00  -.302146608912907E+00  0.106540444687073E+01
     0.139699999999998E+02  -.245503962989554E+00  0.871993829348198E+00  -.299159603817772E+00  0.106257074363581E+01
     0.139799999999998E+02  -.244594463439952E+00  0.875233231930456E+00  -.296169524614696E+00  0.105978445538881E+01
     0.139899999999998E+02  -.243644884701698E+00  0.878456580738704E+00  -.293177592502399E+00  0.105704573184117E+01
     0.139999999999998E+02  -.242655774568081E+00  0.881662445564286E+00  -.290185039105597E+00  0.105435467876008E+01
     0.140099999999998E+02  -.241627750982354E+00  0.884849411825076E+00  -.287193104909800E+00  0.105171135735238E+01
     0.140199999999998E+02  -.240561502000407E+00  0.888016084467139E+00  -.284203037660987E+00  0.104911578369240E+01
     0.140299999999998E+02  -.239457785519037E+00  0.891161091922093E+00  -.281216090729964E+00  0.104656792819565E+01
     0.140399999999998E+02  -.238317428762248E+00  0.894283090105081E+00  -.278233521441899E+00  0.104406771514017E+01
     0.140499999999998E+02  -.237141327518630E+00  0.897380766437578E+00  -.275256589370987E+00  0.104161502223742E+01
     0.140599999999998E+02  -.235930445124315E+00  0.900452843878347E+00  -.272286554600769E+00  0.103920968025517E+01
     0.140699999999998E+02  -.234685811186899E+00  0.903498084945184E+00  -.269324675950332E+00  0.103685147269436E+01
     0.140799999999998E+02  -.233408520047324E+00  0.906515295709429E+00  -.266372209167109E+00  0.103454013552263E+01
     0.140899999999998E+02  -.232099728977768E+00  0.909503329744800E+00  -.263430405086768E+00  0.103227535696686E+01
     0.140999999999998E+02  -.230760656115225E+00  0.912461092011605E+00  -.260500507761087E+00  0.103005677736750E+01
     0.141099999999998E+02  -.229392578131848E+00  0.915387542657113E+00  -.257583752554794E+00  0.102788398909753E+01
     0.141199999999998E+02  -.227996827644671E+00  0.918281700712774E+00  -.254681364212522E+00  0.102575653654886E+01
     0.141299999999998E+02  -.226574790368813E+00  0.921142647668880E+00  -.251794554897192E+00  0.102367391618928E+01
     0.141399999999998E+02  -.225127902019992E+00  0.923969530907380E+00  -.248924522201548E+00  0.102163557669312E+01
     0.141499999999998E+02  -.223657644973621E+00  0.926761566973886E+00  -.246072447134584E+00  0.101964091914874E+01
     0.141599999999998E+02  -.222165544689374E+00  0.929518044670160E+00  -.243239492085048E+00  0.101768929734617E+01
     0.141699999999998E+02  -.220653165911679E+00  0.932238327949116E+00  -.240426798764345E+00  0.101578001814824E+01
     0.141799999999998E+02  -.219122108658076E+00  0.934921858594802E+00  -.237635486131606E+00  0.101391234194867E+01
     0.141899999999998E+02  -.217574004008891E+00  0.937568158670903E+00  -.234866648303912E+00  0.101208548322026E+01
     0.141999999999998E+02  -.216010509713020E+00  0.940176832722108E+00  -.232121352455017E+00  0.101029861115677E+01
     0.142099999999998E+02  -.214433305625954E+00  0.942747569713712E+00  -.229400636706315E+00  0.100855085041174E+01
     0.142199999999998E+02  -.212844088997397E+00  0.945280144696286E+00  -.226705508014039E+00  0.100684128193749E+01
     0.142299999999998E+02  -.211244569627014E+00  0.947774420183308E+00  -.224036940057229E+00  0.100516894392740E+01
     0.142399999999998E+02  -.209636464907684E+00  0.950230347231138E+00  -.221395871131215E+00  0.100353283286472E+01
     0.142499999999998E+02  -.208021494776730E+00  0.952647966212357E+00  -.218783202051858E+00  0.100193190468048E+01
     0.142599999999998E+02  -.206401376596126E+00  0.955027407274938E+00  -.216199794076117E+00  0.100036507602326E+01
     0.142699999999998E+02  -.204777819983461E+00  0.957368890481397E+00  -.213646466844978E+00  0.998831225643318E+00
     0.142799999999998E+02  -.203152521615748E+00  0.959672725623814E+00  -.211123996355084E+00  0.997329195893029E+00
     0.142899999999998E+02  -.201527160028546E+00  0.961939311712330E+00  -.208633112965821E+00  0.995857794345514E+00
     0.142999999999998E+02  -.199903390432962E+00  0.964169136136458E+00  -.206174499448992E+00  0.994415795532820E+00
     0.143099999999998E+02  -.198282839573135E+00  0.966362773500381E+00  -.203748789088534E+00  0.993001942804618E+00
     0.143199999999998E+02  -.196667100646546E+00  0.968520884134954E+00  -.201356563838104E+00  0.991614950308069E+00
     0.143299999999998E+02  -.195057728309254E+00  0.970644212291110E+00  -.198998352544603E+00  0.990253505088735E+00
     0.143399999999998E+02  -.193456233787711E+00  0.972733584020847E+00  -.196674629246077E+00  0.988916269312075E+00
     0.143499999999998E+02  -.191864080118028E+00  0.974789904753562E+00  -.194385811552540E+00  0.987601882604496E+00
     0.143599999999998E+02  -.190282677533080E+00  0.976814156577246E+00  -.192132259118620E+00  0.986308964512064E+00
     0.143699999999998E+02  -.188713379016725E+00  0.978807395235258E+00  -.189914272216939E+00  0.985036117074597E+00
     0.143799999999998E+02  -.187157476043593E+00  0.980770746850867E+00  -.187732090421379E+00  0.983781927512018E+00
     0.143899999999998E+02  -.185616194521723E+00  0.982705404393024E+00  -.185585891409311E+00  0.982544971019126E+00
     0.143999999999998E+02  -.184090690954234E+00  0.984612623897997E+00  -.183475789891951E+00  0.981323813664119E+00
     0.144099999999998E+02  -.182582048834833E+00  0.986493720462296E+00  -.181401836681878E+00  0.980117015385680E+00
     0.144199999999998E+02  -.181091275290850E+00  0.988350064023507E+00  -.179364017906689E+00  0.978923133082303E+00
     0.144299999999998E+02  -.179619297985874E+00  0.990183074946298E+00  -.177362254377383E+00  0.977740723786911E+00
     0.144399999999998E+02  -.178166962292911E+00  0.991994219431299E+00  -.175396401120061E+00  0.976568347919109E+00
     0.144499999999998E+02  -.176735028747403E+00  0.993785004765491E+00  -.173466247078863E+00  0.975404572606279E+00
     0.144599999999998E+02  -.175324170788032E+00  0.995556974432630E+00  -.171571514997840E+00  0.974247975064326E+00
     0.144699999999998E+02  -.173934972791925E+00  0.997311703102872E+00  -.169711861488880E+00  0.973097146027735E+00
     0.144799999999998E+02  -.172567928409347E+00  0.999050791520582E+00  -.167886877292193E+00  0.971950693218151E+00
     0.144899999999998E+02  -.171223439201562E+00  0.100077586130962E+01  -.166096087735093E+00  0.970807244839699E+00
     0.144999999999998E+02  -.169901813584478E+00  0.100248854971497E+01  -.164338953394377E+00  0.969665453088821E+00
     0.145099999999998E+02  -.168603266078951E+00  0.100419050429958E+01  -.162614870966304E+00  0.968523997665609E+00
     0.145199999999998E+02  -.167327916867861E+00  0.100588337761503E+01  -.160923174347695E+00  0.967381589273118E+00
     0.145299999999998E+02  -.166075791658589E+00  0.100756882186394E+01  -.159263135930477E+00  0.966236973090643E+00
     0.145399999999998E+02  -.164846821848583E+00  0.100924848357205E+01  -.157633968111004E+00  0.965088932206442E+00
     0.145499999999998E+02  -.163640844990638E+00  0.101092399828683E+01  -.156034825014457E+00  0.963936290995227E+00
     0.145599999999998E+02  -.162457605553584E+00  0.101259698531940E+01  -.154464804433410E+00  0.962777918425201E+00
     0.145699999999998E+02  -.161296755973251E+00  0.101426904254559E+01  -.152922949978536E+00  0.961612731279597E+00
     0.145799999999998E+02  -.160157857987800E+00  0.101594174128136E+01  -.151408253438211E+00  0.960439697277316E+00
     0.145899999999998E+02  -.159040384250758E+00  0.101761662124733E+01  -.149919657342475E+00  0.959257838077563E+00
     0.145999999999998E+02  -.157943720214614E+00  0.101929518563612E+01  -.148456057725670E+00  0.958066232153319E+00
     0.146099999999998E+02  -.156867166277167E+00  0.102097889629576E+01  -.147016307080762E+00  0.956864017519027E+00
     0.146199999999998E+02  -.155809940182529E+00  0.102266916904183E+01  -.145599217497167E+00  0.955650394297911E+00
     0.146299999999998E+02  -.154771179668089E+00  0.102436736910979E+01  -.144203563972631E+00  0.954424627115226E+00
     0.146399999999998E+02  -.153749945348627E+00  0.102607480675895E+01  -.142828087888631E+00  0.953186047304091E+00
     0.146499999999998E+02  -.152745223828416E+00  0.102779273303853E+01  -.141471500637545E+00  0.951934054911339E+00
     0.146599999999998E+02  -.151755931031906E+00  0.102952233572553E+01  -.140132487388836E+00  0.950668120491777E+00
     0.146699999999998E+02  -.150780915743473E+00  0.103126473544395E+01  -.138809710980428E+00  0.949387786680017E+00
     0.146799999999998E+02  -.149818963346641E+00  0.103302098197413E+01  -.137501815920628E+00  0.948092669530130E+00
     0.146899999999998E+02  -.148868799752922E+00  0.103479205076034E+01  -.136207432484993E+00  0.946782459614618E+00
     0.146999999999998E+02  -.147929095510505E+00  0.103657883962473E+01  -.134925180891882E+00  0.945456922875135E+00
     0.147099999999998E+02  -.146998470082913E+00  0.103838216569491E+01  -.133653675539825E+00  0.944115901218900E+00
     0.147199999999998E+02  -.146075496287591E+00  0.104020276255237E+01  -.132391529289229E+00  0.942759312856013E+00
     0.147299999999998E+02  -.145158704884499E+00  0.104204127760846E+01  -.131137357770646E+00  0.941387152374041E+00
     0.147399999999998E+02  -.144246589304560E+00  0.104389826971442E+01  -.129889783701505E+00  0.939999490548054E+00
     0.147499999999998E+02  -.143337610507809E+00  0.104577420701177E+01  -.128647441193067E+00  0.938596473885298E+00
     0.147599999999998E+02  -.142430201960954E+00  0.104766946502903E+01  -.127408980029380E+00  0.937178323905402E+00
     0.147699999999998E+02  -.141522774723893E+00  0.104958432503059E+01  -.126173069900044E+00  0.935745336158376E+00
     0.147799999999998E+02  -.140613722634666E+00  0.105151897262350E+01  -.124938404568991E+00  0.934297878983946E+00
     0.147899999999998E+02  -.139701427581906E+00  0.105347349662754E+01  -.123703705961631E+00  0.932836392017398E+00
     0.147999999999998E+02  -.138784264853859E+00  0.105544788821396E+01  -.122467728153448E+00  0.931361384448218E+00
     0.148099999999998E+02  -.137860608552515E+00  0.105744204031815E+01  -.121229261243509E+00  0.929873433039185E+00
     0.148199999999998E+02  -.136928837061219E+00  0.105945574733113E+01  -.119987135097234E+00  0.928373179914815E+00
     0.148299999999998E+02  -.135987338553631E+00  0.106148870507467E+01  -.118740222943478E+00  0.926861330129217E+00
     0.148399999999998E+02  -.135034516531597E+00  0.106354051106476E+01  -.117487444811954E+00  0.925338649024308E+00
     0.148499999999998E+02  -.134068795378860E+00  0.106561066506754E+01  -.116227770797936E+00  0.923805959390576E+00
     0.148599999999998E+02  -.133088625917216E+00  0.106769856995201E+01  -.114960224142325E+00  0.922264138443142E+00
     0.148699999999998E+02  -.132092490951010E+00  0.106980353284280E+01  -.113683884116219E+00  0.920714114626912E+00
     0.148799999999998E+02  -.131078910785393E+00  0.107192476657664E+01  -.112397888700300E+00  0.919156864265013E+00
     0.148899999999998E+02  -.130046448703144E+00  0.107406139146491E+01  -.111101437050602E+00  0.917593408065402E+00
     0.148999999999998E+02  -.128993716384233E+00  0.107621243736477E+01  -.109793791743403E+00  0.916024807500865E+00
     0.149099999999998E+02  -.127919379251637E+00  0.107837684606013E+01  -.108474280793203E+00  0.914452161078000E+00
     0.149199999999998E+02  -.126822161726436E+00  0.108055347395338E+01  -.107142299439098E+00  0.912876600510887E+00
     0.149299999999998E+02  -.125700852374479E+00  0.108274109506781E+01  -.105797311695980E+00  0.911299286815279E+00
     0.149399999999998E+02  -.124554308926315E+00  0.108493840435964E+01  -.104438851668199E+00  0.909721406339156E+00
     0.149499999999998E+02  -.123381463151791E+00  0.108714402133779E+01  -.103066524624681E+00  0.908144166745201E+00
     0.149599999999998E+02  -.122181325569815E+00  0.108935649398810E+01  -.101680007835323E+00  0.906568792960738E+00
     0.149699999999998E+02  -.120952989973756E+00  0.109157430299760E+01  -.100279051169889E+00  0.904996523110201E+00
     0.149799999999998E+02  -.119695637752364E+00  0.109379586627331E+01  -.988634774614631E-01  0.903428604444840E+00
     0.149899999999998E+02  -.118408541985860E+00  0.109601954374819E+01  -.974331826375193E-01  0.901866289283930E+00
     0.149999999999998E+02  -.117091071296848E+00  0.109824364246579E+01  -.959881356226691E-01  0.900310830981163E+00
     0.150099999999998E+02  -.115742693435395E+00  0.110046642193328E+01  -.945283780177867E-01  0.898763479929340E+00
     0.150199999999998E+02  -.114362978578027E+00  0.110268609973107E+01  -.930540235611793E-01  0.897225479615787E+00
     0.150299999999998E+02  -.112951602320379E+00  0.110490085736542E+01  -.915652573779432E-01  0.895698062740284E+00
     0.150399999999998E+02  -.111508348343779E+00  0.110710884634863E+01  -.900623350243764E-01  0.894182447406538E+00
     0.150499999999998E+02  -.110033110736516E+00  0.110930819448990E+01  -.885455813347279E-01  0.892679833397536E+00
     0.150599999999998E+02  -.108525895951401E+00  0.111149701237778E+01  -.870153890781016E-01  0.891191398544278E+00
     0.150699999999998E+02  -.106986824381987E+00  0.111367340003362E+01  -.854722174335711E-01  0.889718295196767E+00
     0.150799999999998E+02  -.105416131541050E+00  0.111583545371357E+01  -.839165902919318E-01  0.888261646805261E+00
     0.150899999999998E+02  -.103814168826125E+00  0.111798127283500E+01  -.823490943926470E-01  0.886822544619103E+00
     0.150999999999998E+02  -.102181403858486E+00  0.112010896700144E+01  -.807703773047886E-01  0.885402044509783E+00
     0.151099999999998E+02  -.100518420383490E+00  0.112221666309874E+01  -.791811452607107E-01  0.884001163924039E+00
     0.151199999999998E+02  -.988259177221502E-01  0.112430251243374E+01  -.775821608513100E-01  0.882620878972276E+00
     0.151299999999998E+02  -.971047097658417E-01  0.112636469788503E+01  -.759742405917125E-01  0.881262121656959E+00
     0.151399999999998E+02  -.953557235081957E-01  0.112840144103493E+01  -.743582523660514E-01  0.879925777244818E+00
     0.151499999999998E+02  -.935799971104874E-01  0.113041100924988E+01  -.727351127599022E-01  0.878612681786569E+00
     0.151599999999998E+02  -.917786774996254E-01  0.113239172267674E+01  -.711057842889270E-01  0.877323619786820E+00
     0.151699999999998E+02  -.899530175000514E-01  0.113434196112091E+01  -.694712725318683E-01  0.876059322026851E+00
     0.151799999999998E+02  -.881043725038342E-01  0.113626017077251E+01  -.678326231759944E-01  0.874820463542241E+00
     0.151899999999998E+02  -.862341966859856E-01  0.113814487074648E+01  -.661909189828631E-01  0.873607661757047E+00
     0.151999999999998E+02  -.843440387747487E-01  0.113999465940263E+01  -.645472766819655E-01  0.872421474775933E+00
     0.152099999999998E+02  -.824355373895629E-01  0.114180822041224E+01  -.629028437996463E-01  0.871262399835302E+00
     0.152199999999998E+02  -.805104159622603E-01  0.114358432853826E+01  -.612587954304779E-01  0.870130871914316E+00
     0.152299999999998E+02  -.785704772598153E-01  0.114532185509738E+01  -.596163309580092E-01  0.869027262506503E+00
     0.152399999999998E+02  -.766175975297267E-01  0.114701977307341E+01  -.579766707315855E-01  0.867951878552362E+00
     0.152499999999998E+02  -.746537202919160E-01  0.114867716185278E+01  -.563410527058843E-01  0.866904961533458E+00
     0.152599999999998E+02  -.726808498032843E-01  0.115029321155500E+01  -.547107290494074E-01  0.865886686728231E+00
     0.152699999999998E+02  -.707010442238329E-01  0.115186722693280E+01  -.530869627283217E-01  0.864897162629798E+00
     0.152799999999998E+02  -.687164085150147E-01  0.115339863081896E+01  -.514710240715904E-01  0.863936430525913E+00
     0.152899999999998E+02  -.667290871035344E-01  0.115488696709932E+01  -.498641873236584E-01  0.863004464241233E+00
     0.152999999999998E+02  -.647412563449747E-01  0.115633190319427E+01  -.482677271904524E-01  0.862101170042089E+00
     0.153099999999998E+02  -.627551168237412E-01  0.115773323203369E+01  -.466829153848768E-01  0.861226386703853E+00
     0.153199999999998E+02  -.607728855265770E-01  0.115909087351350E+01  -.451110171776389E-01  0.860379885741080E+00
     0.153299999999998E+02  -.587967879282647E-01  0.116040487542491E+01  -.435532879595819E-01  0.859561371800530E+00
     0.153399999999998E+02  -.568290500284530E-01  0.116167541385087E+01  -.420109698215367E-01  0.858770483217216E+00
     0.153499999999998E+02  -.548718903792107E-01  0.116290279302737E+01  -.404852881580288E-01  0.858006792733480E+00
     0.153599999999998E+02  -.529275121428068E-01  0.116408744467057E+01  -.389774483012310E-01  0.857269808381233E+00
     0.153699999999998E+02  -.509980952189033E-01  0.116522992677387E+01  -.374886321916645E-01  0.856558974527228E+00
     0.153799999999998E+02  -.490857884799898E-01  0.116633092188258E+01  -.360199950925128E-01  0.855873673081214E+00
     0.153899999999998E+02  -.471927021528682E-01  0.116739123485663E+01  -.345726623545235E-01  0.855213224866711E+00
     0.153999999999998E+02  -.453209003828217E-01  0.116841179013511E+01  -.331477262386819E-01  0.854576891153892E+00
     0.154099999999998E+02  -.434723940158068E-01  0.116939362851905E+01  -.317462428042001E-01  0.853963875353906E+00
     0.154199999999998E+02  -.416491336323515E-01  0.117033790349188E+01  -.303692288696285E-01  0.853373324873632E+00
     0.154299999999998E+02  -.398530028645980E-01  0.117124587709938E+01  -.290176590549249E-01  0.852804333129622E+00
     0.154399999999998E+02  -.380858120263718E-01  0.117211891541334E+01  -.276924629129843E-01  0.852255941719599E+00
     0.154499999999998E+02  -.363492920832345E-01  0.117295848360504E+01  -.263945221589303E-01  0.851727142749450E+00
     0.154599999999998E+02  -.346450889875294E-01  0.117376614065716E+01  -.251246680060730E-01  0.851216881313136E+00
     0.154699999999998E+02  -.329747584004574E-01  0.117454353374338E+01  -.238836786173817E-01  0.850724058122641E+00
     0.154799999999998E+02  -.313397608207489E-01  0.117529239230715E+01  -.226722766816434E-01  0.850247532284187E+00
     0.154899999999998E+02  -.297414571366628E-01  0.117601452187171E+01  -.214911271235787E-01  0.849786124216629E+00
     0.154999999999998E+02  -.281811046151206E-01  0.117671179761432E+01  -.203408349571865E-01  0.849338618707113E+00
     0.155099999999998E+02  -.266598533391769E-01  0.117738615773823E+01  -.192219432917872E-01  0.848903768098456E+00
     0.155199999999998E+02  -.251787431020696E-01  0.117803959667627E+01  -.181349315000981E-01  0.848480295601864E+00
     0.155299999999998E+02  -.237387007633041E-01  0.117867415815975E+01  -.170802135575783E-01  0.848066898728005E+00
     0.155399999999998E+02  -.223405380696649E-01  0.117929192818620E+01  -.160581365622163E-01  0.847662252828518E+00
     0.155499999999998E+02  -.209849499413206E-01  0.117989502791924E+01  -.150689794436116E-01  0.847265014739206E+00
     0.155599999999998E+02  -.196725132207578E-01  0.118048560655275E+01  -.141129518699427E-01  0.846873826515461E+00
     0.155699999999998E+02  -.184036858798260E-01  0.118106583417108E+01  -.131901933609467E-01  0.846487319249531E+00
     0.155799999999998E+02  -.171788066780907E-01  0.118163789463564E+01  -.123007726146484E-01  0.846104116958393E+00
     0.155899999999998E+02  -.159980952635104E-01  0.118220397852725E+01  -.114446870549234E-01  0.845722840530258E+00
     0.155999999999998E+02  -.148616527045238E-01  0.118276627617207E+01  -.106218626062840E-01  0.845342111716936E+00
     0.156099999999998E+02  -.137694624411080E-01  0.118332697077765E+01  -.983215370166439E-02  0.844960557158437E+00
     0.156199999999998E+02  -.127213916405335E-01  0.118388823170396E+01  -.907534352792358E-02  0.844576812425596E+00
     0.156299999999998E+02  -.117171929424666E-01  0.118445220789264E+01  -.835114451305816E-02  0.844189526065779E+00
     0.156399999999998E+02  -.107565065766924E-01  0.118502102147610E+01  -.765919905795614E-02  0.843797363636156E+00
     0.156499999999998E+02  -.983886283575508E-02  0.118559676158638E+01  -.699908051444819E-02  0.843399011708578E+00
     0.156599999999998E+02  -.896368488413035E-02  0.118618147838176E+01  -.637029441034512E-02  0.842993181829522E+00
     0.156699999999998E+02  -.813029188468573E-02  0.118677717730778E+01  -.577227992078185E-02  0.842578614418427E+00
     0.156799999999998E+02  -.733790242283483E-02  0.118738581360716E+01  -.520441158400328E-02  0.842154082587395E+00
     0.156899999999998E+02  -.658563820838420E-02  0.118800928709188E+01  -.466600125835588E-02  0.841718395865115E+00
     0.156999999999998E+02  -.587252803483240E-02  0.118864943718866E+01  -.415630031586275E-02  0.841270403808012E+00
     0.157099999999998E+02  -.519751197593310E-02  0.118930803826805E+01  -.367450206646347E-02  0.840808999481531E+00
     0.157199999999998E+02  -.455944579920975E-02  0.118998679526507E+01  -.321974440549229E-02  0.840333122794987E+00
     0.157299999999998E+02  -.395710557630458E-02  0.119068733959883E+01  -.279111267561295E-02  0.839841763673568E+00
     0.157399999999998E+02  -.338919247040037E-02  0.119141122539652E+01  -.238764273314443E-02  0.839333965051753E+00
     0.157499999999998E+02  -.285433768107102E-02  0.119215992602630E+01  -.200832420723439E-02  0.838808825673004E+00
     0.157599999999998E+02  -.235110752735057E-02  0.119293483094230E+01  -.165210393908590E-02  0.838265502681397E+00
     0.157699999999998E+02  -.187800865038001E-02  0.119373724284385E+01  -.131788958730967E-02  0.837703213991758E+00
     0.157799999999998E+02  -.143349331717268E-02  0.119456837515044E+01  -.100455338411471E-02  0.837121240425860E+00
     0.157899999999998E+02  -.101596480783694E-02  0.119542934979227E+01  -.710936026192068E-03  0.836518927603529E+00
     0.157999999999998E+02  -.623782868875322E-03  0.119632119531643E+01  -.435850683010204E-03  0.835895687578539E+00
     0.158099999999998E+02  -.255269215663656E-03  0.119724484530698E+01  -.178087104356185E-03  0.835251000210774E+00
     0.158199999999998E+02  0.912869318647758E-04  0.119820113711749E+01  0.635841915021913E-04  0.834584414267287E+00
     0.158299999999998E+02  0.417623296453562E-03  0.119919081091333E+01  0.290407668727468E-03  0.833895548246712E+00
     0.158399999999998E+02  0.725498988751738E-03  0.120021450902083E+01  0.503638483675411E-03  0.833184090922731E+00
     0.158499999999998E+02  0.101668896544838E-02  0.120127277557973E+01  0.704538173831660E-03  0.832449801604152E+00
     0.158599999999998E+02  0.129297851467736E-02  0.120236605649523E+01  0.894370346353340E-03  0.831692510110644E+00
     0.158699999999998E+02  0.155615778267759E-02  0.120349469968523E+01  0.107439638670290E-02  0.830912116464864E+00
     0.158799999999998E+02  0.180801635539285E-02  0.120465895561801E+01  0.124587120779820E-02  0.830108590303442E+00
     0.158899999999998E+02  0.205033790814912E-02  0.120585897813563E+01  0.141003905969707E-02  0.829281970010752E+00
     0.158999999999998E+02  0.228489493648587E-02  0.120709482555756E+01  0.156812941959506E-02  0.828432361581143E+00
     0.159099999999998E+02  0.251344358081185E-02  0.120836646205895E+01  0.172135298127231E-02  0.827559937216809E+00
     0.159199999999998E+02  0.273771855723748E-02  0.120967375931747E+01  0.187089776238736E-02  0.826664933669968E+00
     0.159299999999998E+02  0.295942820692707E-02  0.121101649842275E+01  0.201792534734322E-02  0.825747650339376E+00
     0.159399999999998E+02  0.318024967588970E-02  0.121239437204139E+01  0.216356728235886E-02  0.824808447132672E+00
     0.159499999999998E+02  0.340182423709423E-02  0.121380698683080E+01  0.230892163843346E-02  0.823847742107123E+00
     0.159599999999998E+02  0.362575276656096E-02  0.121525386609444E+01  0.245504975670294E-02  0.822866008902570E+00
     0.159699999999998E+02  0.385359138490760E-02  0.121673445267056E+01  0.260297318945043E-02  0.821863773981336E+00
     0.159799999999998E+02  0.408684727577435E-02  0.121824811204628E+01  0.275367084880563E-02  0.820841613690765E+00
     0.159899999999998E+02  0.432697469214327E-02  0.121979413568824E+01  0.290807637364461E-02  0.819800151164778E+00
     0.159999999999998E+02  0.457537116170714E-02  0.122137174458057E+01  0.306707572401738E-02  0.818740053081534E+00
     0.160099999999998E+02  0.483337390186711E-02  0.122298009296033E+01  0.323150501074325E-02  0.817662026294695E+00
     0.160199999999998E+02  0.510225645504447E-02  0.122461827224012E+01  0.340214856659194E-02  0.816566814356202E+00
     0.160299999999998E+02  0.538322555449400E-02  0.122628531510684E+01  0.357973726385772E-02  0.815455193948693E+00
     0.160399999999998E+02  0.567741823045897E-02  0.122798019978483E+01  0.376494708166605E-02  0.814327971245805E+00
