#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.257800000000013E+02  0.181442241155985E+01  0.325456834569768E+00  0.533959760364640E+00  0.957775059923943E-01
     0.257900000000013E+02  0.181323620676863E+01  0.324539497030283E+00  0.534381163338902E+00  0.956454505624122E-01
     0.258000000000013E+02  0.181205969853558E+01  0.323626710276491E+00  0.534799925381798E+00  0.955131559116377E-01
     0.258100000000013E+02  0.181089288470036E+01  0.322718188979043E+00  0.535216063809967E+00  0.953805497191647E-01
     0.258200000000013E+02  0.180973575885736E+01  0.321813646934166E+00  0.535629597206498E+00  0.952475593407819E-01
     0.258300000000013E+02  0.180858831024514E+01  0.320912796495485E+00  0.536040545516946E+00  0.951141116650767E-01
     0.258400000000013E+02  0.180745052352956E+01  0.320015348011532E+00  0.536448930174149E+00  0.949801329802690E-01
     0.258500000000013E+02  0.180632237848034E+01  0.319121009282516E+00  0.536854774250816E+00  0.948455488555654E-01
     0.258600000000013E+02  0.180520384954203E+01  0.318229485049953E+00  0.537258102638560E+00  0.947102840407514E-01
     0.258700000000013E+02  0.180409490530245E+01  0.317340476532861E+00  0.537658942251464E+00  0.945742623876152E-01
     0.258800000000013E+02  0.180299550786261E+01  0.316453681023998E+00  0.538057322251946E+00  0.944374067966447E-01
     0.258900000000014E+02  0.180190561211441E+01  0.315568791559223E+00  0.538453274296172E+00  0.942996391921782E-01
     0.259000000000014E+02  0.180082516493344E+01  0.314685496672588E+00  0.538846832795943E+00  0.941608805289601E-01
     0.259100000000014E+02  0.179975410429590E+01  0.313803480248993E+00  0.539238035193542E+00  0.940210508326986E-01
     0.259200000000014E+02  0.179869235833026E+01  0.312922421485369E+00  0.539626922245727E+00  0.938800692768748E-01
     0.259300000000014E+02  0.179763984431546E+01  0.312041994970260E+00  0.540013538312731E+00  0.937378542976286E-01
     0.259400000000014E+02  0.179659646763873E+01  0.311161870890497E+00  0.540397931647852E+00  0.935943237481158E-01
     0.259500000000014E+02  0.179556212072743E+01  0.310281715372146E+00  0.540780154683041E+00  0.934493950932148E-01
     0.259600000000014E+02  0.179453668197011E+01  0.309401190961598E+00  0.541160264305672E+00  0.933029856449917E-01
     0.259700000000014E+02  0.179352001464296E+01  0.308519957250727E+00  0.541538322121626E+00  0.931550128387360E-01
     0.259800000000014E+02  0.179251196585847E+01  0.307637671648531E+00  0.541914394699738E+00  0.930053945488774E-01
     0.259900000000014E+02  0.179151236555354E+01  0.306753990299591E+00  0.542288553792683E+00  0.928540494434719E-01
     0.260000000000014E+02  0.179052102553471E+01  0.305868569147878E+00  0.542660876529441E+00  0.927008973754021E-01
     0.260100000000014E+02  0.178953773859797E+01  0.304981065142319E+00  0.543031445574674E+00  0.925458598078459E-01
     0.260200000000014E+02  0.178856227774078E+01  0.304091137578573E+00  0.543400349250495E+00  0.923888602710013E-01
     0.260300000000014E+02  0.178759439548326E+01  0.303198449569378E+00  0.543767681616442E+00  0.922298248465190E-01
     0.260400000000014E+02  0.178663382331497E+01  0.302302669633799E+00  0.544133542503815E+00  0.920686826755548E-01
     0.260500000000014E+02  0.178568027128282E+01  0.301403473393771E+00  0.544498037500930E+00  0.919053664858905E-01
     0.260600000000014E+02  0.178473342773456E+01  0.300500545364383E+00  0.544861277886314E+00  0.917398131331037E-01
     0.260700000000014E+02  0.178379295923088E+01  0.299593580822572E+00  0.545223380507438E+00  0.915719641503915E-01
     0.260800000000014E+02  0.178285851063763E+01  0.298682287737246E+00  0.545584467603106E+00  0.914017663013104E-01
     0.260900000000014E+02  0.178192970540783E+01  0.297766388742340E+00  0.545944666568323E+00  0.912291721294271E-01
     0.261000000000014E+02  0.178100614606127E+01  0.296845623133025E+00  0.546304109661034E+00  0.910541404986725E-01
     0.261100000000014E+02  0.178008741486719E+01  0.295919748864199E+00  0.546662933650929E+00  0.908766371180815E-01
     0.261200000000014E+02  0.177917307473338E+01  0.294988544529537E+00  0.547021279411128E+00  0.906966350445448E-01
     0.261300000000014E+02  0.177826267030256E+01  0.294051811298825E+00  0.547379291454330E+00  0.905141151572548E-01
     0.261400000000014E+02  0.177735572925430E+01  0.293109374790981E+00  0.547737117415744E+00  0.903290665976592E-01
     0.261500000000014E+02  0.177645176380842E+01  0.292161086860178E+00  0.548094907485782E+00  0.901414871689383E-01
     0.261600000000014E+02  0.177555027242295E+01  0.291206827272794E+00  0.548452813796229E+00  0.899513836893440E-01
     0.261700000000014E+02  0.177465074167737E+01  0.290246505253497E+00  0.548810989764235E+00  0.897587722941041E-01
     0.261800000000014E+02  0.177375264832931E+01  0.289280060879767E+00  0.549169589399071E+00  0.895636786810796E-01
     0.261900000000014E+02  0.177285546153042E+01  0.288307466305250E+00  0.549528766577183E+00  0.893661382958706E-01
     0.262000000000014E+02  0.177195864518500E+01  0.287328726794010E+00  0.549888674291521E+00  0.891661964527016E-01
     0.262100000000014E+02  0.177106166043278E+01  0.286343881549408E+00  0.550249463881579E+00  0.889639083880513E-01
     0.262200000000014E+02  0.177016396823545E+01  0.285353004323417E+00  0.550611284250885E+00  0.887593392447059E-01
     0.262300000000014E+02  0.176926503204486E+01  0.284356203794456E+00  0.550974281078957E+00  0.885525639846700E-01
     0.262400000000014E+02  0.176836432052966E+01  0.283353623704241E+00  0.551338596034894E+00  0.883436672301237E-01
     0.262500000000014E+02  0.176746131033570E+01  0.282345442746778E+00  0.551704365999850E+00  0.881327430324187E-01
     0.262600000000014E+02  0.176655548885531E+01  0.281331874205311E+00  0.552071722305580E+00  0.879198945698695E-01
     0.262700000000014E+02  0.176564635697962E+01  0.280313165335853E+00  0.552440789996212E+00  0.877052337759080E-01
     0.262800000000014E+02  0.176473343180861E+01  0.279289596498739E+00  0.552811687120091E+00  0.874888808998901E-01
     0.262900000000014E+02  0.176381624929321E+01  0.278261480042418E+00  0.553184524058339E+00  0.872709640036010E-01
     0.263000000000014E+02  0.176289436678493E+01  0.277229158946479E+00  0.553559402896362E+00  0.870516183971650E-01
     0.263100000000014E+02  0.176196736546903E+01  0.276193005233532E+00  0.553936416844070E+00  0.868309860187061E-01
     0.263200000000014E+02  0.176103485265872E+01  0.275153418162082E+00  0.554315649710137E+00  0.866092147626774E-01
     0.263300000000014E+02  0.176009646392910E+01  0.274110822214846E+00  0.554697175434972E+00  0.863864577622701E-01
     0.263400000000014E+02  0.175915186507162E+01  0.273065664899114E+00  0.555081057686535E+00  0.861628726317535E-01
     0.263500000000014E+02  0.175820075385144E+01  0.272018414377612E+00  0.555467349522435E+00  0.859386206749374E-01
     0.263600000000014E+02  0.175724286155265E+01  0.270969556949998E+00  0.555856093121080E+00  0.857138660662378E-01
     0.263700000000014E+02  0.175627795429804E+01  0.269919594406418E+00  0.556247319583985E+00  0.854887750110014E-01
     0.263800000000014E+02  0.175530583413313E+01  0.268869041275700E+00  0.556641048810598E+00  0.852635148918754E-01
     0.263900000000014E+02  0.175432633986609E+01  0.267818421991430E+00  0.557037289446358E+00  0.850382534080260E-01
     0.264000000000014E+02  0.175333934765809E+01  0.266768267999771E+00  0.557436038904000E+00  0.848131577139920E-01
     0.264100000000014E+02  0.175234477136090E+01  0.265719114832980E+00  0.557837283457437E+00  0.845883935648278E-01
     0.264200000000014E+02  0.175134256260105E+01  0.264671499172540E+00  0.558240998406997E+00  0.843641244740378E-01
     0.264300000000014E+02  0.175033271061227E+01  0.263625955925482E+00  0.558647148314093E+00  0.841405108905439E-01
     0.264400000000014E+02  0.174931524182030E+01  0.262583015336887E+00  0.559055687302969E+00  0.839177094006762E-01
     0.264500000000014E+02  0.174829021918612E+01  0.261543200160732E+00  0.559466559426540E+00  0.836958719608067E-01
     0.264600000000014E+02  0.174725774131585E+01  0.260507022910245E+00  0.559879699092998E+00  0.834751451659100E-01
     0.264700000000014E+02  0.174621794134740E+01  0.259474983207732E+00  0.560295031549336E+00  0.832556695588989E-01
     0.264800000000014E+02  0.174517098562540E+01  0.258447565252535E+00  0.560712473417693E+00  0.830375789851890E-01
     0.264900000000014E+02  0.174411707217790E+01  0.257425235424283E+00  0.561131933279997E+00  0.828209999964682E-01
     0.265000000000014E+02  0.174305642900902E+01  0.256408440037026E+00  0.561553312306241E+00  0.826060513072026E-01
     0.265100000000014E+02  0.174198931222343E+01  0.255397603258322E+00  0.561976504921406E+00  0.823928433069553E-01
     0.265200000000014E+02  0.174091600399904E+01  0.254393125205478E+00  0.562401399505983E+00  0.821814776310948E-01
     0.265300000000015E+02  0.173983681042527E+01  0.253395380229656E+00  0.562827879124809E+00  0.819720467920329E-01
     0.265400000000015E+02  0.173875205922469E+01  0.252404715396654E+00  0.563255822278973E+00  0.817646338726554E-01
     0.265500000000015E+02  0.173766209737623E+01  0.251421449171591E+00  0.563685103675400E+00  0.815593122831539E-01
     0.265600000000015E+02  0.173656728865857E+01  0.250445870312996E+00  0.564115595008772E+00  0.813561455820346E-01
     0.265700000000015E+02  0.173546801113221E+01  0.249478236980154E+00  0.564547165750429E+00  0.811551873616358E-01
     0.265800000000015E+02  0.173436465457872E+01  0.248518776055989E+00  0.564979683938996E+00  0.809564811980811E-01
     0.265900000000015E+02  0.173325761791566E+01  0.247567682686177E+00  0.565413016967462E+00  0.807600606651690E-01
     0.266000000000015E+02  0.173214730660517E+01  0.246625120033776E+00  0.565847032361669E+00  0.805659494113467E-01
     0.266100000000015E+02  0.173103413007417E+01  0.245691219247104E+00  0.566281598545150E+00  0.803741612984813E-01
     0.266200000000015E+02  0.172991849916324E+01  0.244766079637404E+00  0.566716585585529E+00  0.801847006008437E-01
     0.266300000000015E+02  0.172880082362116E+01  0.243849769061365E+00  0.567151865917738E+00  0.799975622623076E-01
     0.266400000000015E+02  0.172768150966115E+01  0.242942324502494E+00  0.567587315039598E+00  0.798127322094761E-01
     0.266500000000015E+02  0.172656095759431E+01  0.242043752844023E+00  0.568022812175438E+00  0.796301877180890E-01
     0.266600000000015E+02  0.172543955955510E+01  0.241154031825056E+00  0.568458240903650E+00  0.794498978297687E-01
     0.266700000000015E+02  0.172431769733270E+01  0.240273111170506E+00  0.568893489744386E+00  0.792718238158618E-01
     0.266800000000015E+02  0.172319574032144E+01  0.239400913884462E+00  0.569328452703764E+00  0.790959196848313E-01
     0.266900000000015E+02  0.172207404360246E+01  0.238537337695648E+00  0.569763029771307E+00  0.789221327294030E-01
     0.267000000000015E+02  0.172095294616790E+01  0.237682256642820E+00  0.570197127367599E+00  0.787504041093997E-01
     0.267100000000015E+02  0.171983276929765E+01  0.236835522787089E+00  0.570630658739486E+00  0.785806694659612E-01
     0.267200000000015E+02  0.171871381509807E+01  0.235996968037475E+00  0.571063544300462E+00  0.784128595626338E-01
     0.267300000000015E+02  0.171759636521050E+01  0.235166406075268E+00  0.571495711914299E+00  0.782469009486062E-01
     0.267400000000015E+02  0.171648067969652E+01  0.234343634362256E+00  0.571927097120287E+00  0.780827166392104E-01
     0.267500000000015E+02  0.171536699610540E+01  0.233528436217274E+00  0.572357643298947E+00  0.779202268086512E-01
     0.267600000000015E+02  0.171425552872828E+01  0.232720582945209E+00  0.572787301777415E+00  0.777593494898287E-01
     0.267700000000015E+02  0.171314646804191E+01  0.231919836002127E+00  0.573216031874210E+00  0.776000012760172E-01
     0.267800000000015E+02  0.171203998034362E+01  0.231125949180127E+00  0.573643800883495E+00  0.774420980191610E-01
     0.267900000000015E+02  0.171093620757777E+01  0.230338670795228E+00  0.574070583999446E+00  0.772855555194991E-01
     0.268000000000015E+02  0.170983526735232E+01  0.229557745861756E+00  0.574496364181798E+00  0.771302902013269E-01
     0.268100000000015E+02  0.170873725314310E+01  0.228782918236680E+00  0.574921131964096E+00  0.769762197697378E-01
     0.268200000000015E+02  0.170764223468134E+01  0.228013932717739E+00  0.575344885206705E+00  0.768232638433761E-01
     0.268300000000015E+02  0.170655025851917E+01  0.227250537079446E+00  0.575767628797011E+00  0.766713445583590E-01
     0.268400000000015E+02  0.170546134876585E+01  0.226492484031707E+00  0.576189374299785E+00  0.765203871388062E-01
     0.268500000000015E+02  0.170437550798650E+01  0.225739533086417E+00  0.576610139561058E+00  0.763703204296676E-01
     0.268600000000015E+02  0.170329271825354E+01  0.224991452318163E+00  0.577029948269262E+00  0.762210773878566E-01
     0.268700000000015E+02  0.170221294233977E+01  0.224248020006219E+00  0.577448829477817E+00  0.760725955280995E-01
     0.268800000000015E+02  0.170113612504105E+01  0.223509026145980E+00  0.577866817093611E+00  0.759248173202795E-01
     0.268900000000015E+02  0.170006219461526E+01  0.222774273819275E+00  0.578283949336179E+00  0.757776905355304E-01
     0.269000000000015E+02  0.169899106432328E+01  0.222043580414302E+00  0.578700268172595E+00  0.756311685388060E-01
     0.269100000000015E+02  0.169792263405709E+01  0.221316778687299E+00  0.579115818733326E+00  0.754852105261516E-01
     0.269200000000015E+02  0.169685679203922E+01  0.220593717659656E+00  0.579530648714403E+00  0.753397817054367E-01
     0.269300000000015E+02  0.169579341657735E+01  0.219874263345698E+00  0.579944807771380E+00  0.751948534198587E-01
     0.269400000000015E+02  0.169473237785751E+01  0.219158299307977E+00  0.580358346910584E+00  0.750504032140501E-01
     0.269500000000015E+02  0.169367353975929E+01  0.218445727038685E+00  0.580771317883086E+00  0.749064148432150E-01
     0.269600000000015E+02  0.169261676167609E+01  0.217736466167295E+00  0.581183772586781E+00  0.747628782262048E-01
     0.269700000000015E+02  0.169156190032422E+01  0.217030454496384E+00  0.581595762481807E+00  0.746197893440403E-01
     0.269800000000015E+02  0.169050881152445E+01  0.216327647869052E+00  0.582007338024285E+00  0.744771500858286E-01
     0.269900000000015E+02  0.168945735194058E+01  0.215628019873060E+00  0.582418548123156E+00  0.743349680445531E-01
     0.270000000000015E+02  0.168840738076005E+01  0.214931561388194E+00  0.582829439624562E+00  0.741932562656313E-01
     0.270100000000015E+02  0.168735876130255E+01  0.214238279984858E+00  0.583240056827854E+00  0.740520329515544E-01
     0.270200000000015E+02  0.168631136254369E+01  0.213548199183118E+00  0.583650441036945E+00  0.739113211262864E-01
     0.270300000000015E+02  0.168526506054168E+01  0.212861357582624E+00  0.584060630150279E+00  0.737711482634019E-01
     0.270400000000015E+02  0.168421973975649E+01  0.212177807874864E+00  0.584470658292248E+00  0.736315458822243E-01
     0.270500000000015E+02  0.168317529425199E+01  0.211497615750045E+00  0.584880555488418E+00  0.734925491164219E-01
     0.270600000000015E+02  0.168213162877330E+01  0.210820858711684E+00  0.585290347386429E+00  0.733541962596889E-01
     0.270700000000015E+02  0.168108865969263E+01  0.210147624812429E+00  0.585700055023982E+00  0.732165282932209E-01
     0.270800000000015E+02  0.168004631581874E+01  0.209478011325169E+00  0.586109694644747E+00  0.730795883997699E-01
     0.270900000000015E+02  0.167900453906636E+01  0.208812123363598E+00  0.586519277562671E+00  0.729434214690378E-01
     0.271000000000015E+02  0.167796328498355E+01  0.208150072466515E+00  0.586928810074560E+00  0.728080735991209E-01
     0.271100000000015E+02  0.167692252313640E+01  0.207491975160049E+00  0.587338293420437E+00  0.726735915986182E-01
     0.271200000000015E+02  0.167588223735170E+01  0.206837951511745E+00  0.587747723790715E+00  0.725400224938657E-01
     0.271300000000015E+02  0.167484242581991E+01  0.206188123690075E+00  0.588157092378791E+00  0.724074130455735E-01
     0.271400000000015E+02  0.167380310106165E+01  0.205542614542439E+00  0.588566385477352E+00  0.722758092789267E-01
     0.271500000000015E+02  0.167276428976236E+01  0.204901546204073E+00  0.588975584616249E+00  0.721452560309389E-01
     0.271600000000015E+02  0.167172603248083E+01  0.204265038749579E+00  0.589384666739552E+00  0.720157965185855E-01
     0.271700000000016E+02  0.167068838323820E+01  0.203633208897977E+00  0.589793604419081E+00  0.718874719309268E-01
     0.271800000000016E+02  0.166965140899496E+01  0.203006168781259E+00  0.590202366101490E+00  0.717603210481042E-01
     0.271900000000016E+02  0.166861518902441E+01  0.202384024785520E+00  0.590610916385754E+00  0.716343798897689E-01
     0.272000000000016E+02  0.166757981419130E+01  0.201766876472683E+00  0.591019216327766E+00  0.715096813951396E-01
     0.272100000000016E+02  0.166654538614542E+01  0.201154815589881E+00  0.591427223768602E+00  0.713862551365447E-01
     0.272200000000016E+02  0.166551201643982E+01  0.200547925172402E+00  0.591834893682929E+00  0.712641270679352E-01
     0.272300000000016E+02  0.166447982558419E+01  0.199946278745157E+00  0.592242178543978E+00  0.711433193095219E-01
     0.272400000000016E+02  0.166344894204357E+01  0.199349939626438E+00  0.592649028701452E+00  0.710238499693046E-01
     0.272500000000016E+02  0.166241950119320E+01  0.198758960336805E+00  0.593055392768778E+00  0.709057330019606E-01
     0.272600000000016E+02  0.166139164423990E+01  0.198173382114820E+00  0.593461218016137E+00  0.707889781051868E-01
     0.272700000000016E+02  0.166036551712056E+01  0.197593234540381E+00  0.593866450765755E+00  0.706735906532931E-01
     0.272800000000016E+02  0.165934126938807E+01  0.197018535265431E+00  0.594271036786038E+00  0.705595716675157E-01
     0.272900000000016E+02  0.165831905309464E+01  0.196449289850887E+00  0.594674921681283E+00  0.704469178222440E-01
     0.273000000000016E+02  0.165729902168232E+01  0.195885491707766E+00  0.595078051273765E+00  0.703356214860572E-01
     0.273100000000016E+02  0.165628132889002E+01  0.195327122139617E+00  0.595480371975227E+00  0.702256707962160E-01
     0.273200000000016E+02  0.165526612768591E+01  0.194774150482643E+00  0.595881831144939E+00  0.701170497650155E-01
     0.273300000000016E+02  0.165425356923353E+01  0.194226534339129E+00  0.596282377431695E+00  0.700097384161697E-01
     0.273400000000016E+02  0.165324380189944E+01  0.193684219899159E+00  0.596681961097338E+00  0.699037129492096E-01
     0.273500000000016E+02  0.165223697030948E+01  0.193147142345000E+00  0.597080534319603E+00  0.697989459296844E-01
     0.273600000000016E+02  0.165123321446033E+01  0.192615226332001E+00  0.597478051472336E+00  0.696954065028053E-01
     0.273700000000016E+02  0.165023266889205E+01  0.192088386539366E+00  0.597874469381365E+00  0.695930606280215E-01
     0.273800000000016E+02  0.164923546192682E+01  0.191566528283797E+00  0.598269747554569E+00  0.694918713319164E-01
     0.273900000000016E+02  0.164824171497831E+01  0.191049548188636E+00  0.598663848384936E+00  0.693917989767157E-01
     0.274000000000016E+02  0.164725154193520E+01  0.190537334900867E+00  0.599056737325709E+00  0.692928015416236E-01
     0.274100000000016E+02  0.164626504862186E+01  0.190029769848169E+00  0.599448383036926E+00  0.691948349141741E-01
     0.274200000000016E+02  0.164528233233824E+01  0.189526728028078E+00  0.599838757502978E+00  0.690978531887594E-01
     0.274300000000016E+02  0.164430348148036E+01  0.189028078821215E+00  0.600227836121075E+00  0.690018089694940E-01
     0.274400000000016E+02  0.164332857524192E+01  0.188533686820616E+00  0.600615597760753E+00  0.689066536746207E-01
     0.274500000000016E+02  0.164235768339686E+01  0.188043412669236E+00  0.601002024794838E+00  0.688123378397061E-01
     0.274600000000016E+02  0.164139086616202E+01  0.187557113897840E+00  0.601387103102539E+00  0.687188114169515E-01
     0.274700000000016E+02  0.164042817413815E+01  0.187074645755765E+00  0.601770822045577E+00  0.686260240680621E-01
     0.274800000000016E+02  0.163946964832702E+01  0.186595862027239E+00  0.602153174418490E+00  0.685339254482160E-01
     0.274900000000016E+02  0.163851532022156E+01  0.186120615826343E+00  0.602534156374508E+00  0.684424654788491E-01
     0.275000000000016E+02  0.163756521196550E+01  0.185648760364095E+00  0.602913767328540E+00  0.683515946071209E-01
     0.275100000000016E+02  0.163661933657824E+01  0.185180149681564E+00  0.603292009839055E+00  0.682612640501128E-01
     0.275200000000016E+02  0.163567769824024E+01  0.184714639343454E+00  0.603668889470785E+00  0.681714260220243E-01
     0.275300000000016E+02  0.163474029263374E+01  0.184252087087166E+00  0.604044414640319E+00  0.680820339428436E-01
     0.275400000000016E+02  0.163380710733327E+01  0.183792353422918E+00  0.604418596446788E+00  0.679930426271992E-01
     0.275500000000016E+02  0.163287812223983E+01  0.183335302181131E+00  0.604791448489938E+00  0.679044084523420E-01
     0.275600000000016E+02  0.163195331005266E+01  0.182880801004010E+00  0.605162986677967E+00  0.678160895044688E-01
     0.275700000000016E+02  0.163103263677206E+01  0.182428721778854E+00  0.605533229027520E+00  0.677280457028344E-01
     0.275800000000016E+02  0.163011606222666E+01  0.181978941011392E+00  0.605902195458300E+00  0.676402389013744E-01
     0.275900000000016E+02  0.162920354061857E+01  0.181531340138113E+00  0.606269907584706E+00  0.675526329678092E-01
     0.276000000000016E+02  0.162829502107960E+01  0.181085805777282E+00  0.606636388506889E+00  0.674651938404593E-01
     0.276100000000016E+02  0.162739044823214E+01  0.180642229919033E+00  0.607001662603555E+00  0.673778895632459E-01
     0.276200000000016E+02  0.162648976274817E+01  0.180200510055605E+00  0.607365755328747E+00  0.672906902995943E-01
     0.276300000000016E+02  0.162559290190025E+01  0.179760549253434E+00  0.607728693014751E+00  0.672035683261776E-01
     0.276400000000016E+02  0.162469980009860E+01  0.179322256169472E+00  0.608090502683088E+00  0.671164980076579E-01
     0.276500000000016E+02  0.162381038940872E+01  0.178885545014671E+00  0.608451211865452E+00  0.670294557537726E-01
     0.276600000000016E+02  0.162292460004434E+01  0.178450335468088E+00  0.608810848436239E+00  0.669424199602926E-01
     0.276700000000016E+02  0.162204236083119E+01  0.178016552545633E+00  0.609169440458115E+00  0.668553709355259E-01
     0.276800000000016E+02  0.162116359963726E+01  0.177584126427805E+00  0.609527016041924E+00  0.667682908141848E-01
     0.276900000000016E+02  0.162028824376609E+01  0.177152992251266E+00  0.609883603221914E+00  0.666811634605326E-01
     0.277000000000016E+02  0.161941622030997E+01  0.176723089869281E+00  0.610239229847144E+00  0.665939743628082E-01
     0.277100000000016E+02  0.161854745646075E+01  0.176294363586403E+00  0.610593923489596E+00  0.665067105209921E-01
     0.277200000000016E+02  0.161768187977641E+01  0.175866761872864E+00  0.610947711369369E+00  0.664193603299920E-01
     0.277300000000016E+02  0.161681941840227E+01  0.175440237064313E+00  0.611300620297029E+00  0.663319134603499E-01
     0.277400000000016E+02  0.161596000124637E+01  0.175014745052509E+00  0.611652676632984E+00  0.662443607385340E-01
     0.277500000000016E+02  0.161510355810921E+01  0.174590244972548E+00  0.612003906263512E+00  0.661566940288284E-01
     0.277600000000016E+02  0.161425001976851E+01  0.174166698892155E+00  0.612354334592870E+00  0.660689061187909E-01
     0.277700000000016E+02  0.161339931802048E+01  0.173744071508274E+00  0.612703986550652E+00  0.659809906101060E-01
     0.277800000000016E+02  0.161255138567945E+01  0.173322329856088E+00  0.613052886613433E+00  0.658929418165918E-01
     0.277900000000016E+02  0.161170615653845E+01  0.172901443035188E+00  0.613401058839494E+00  0.658047546709426E-01
     0.278000000000016E+02  0.161086356529370E+01  0.172481381957316E+00  0.613748526915284E+00  0.657164246416573E-01
     0.278100000000016E+02  0.161002354743639E+01  0.172062119119703E+00  0.614095314212142E+00  0.656279476614274E-01
     0.278200000000016E+02  0.160918603911573E+01  0.171643628407521E+00  0.614441443851633E+00  0.655393200680544E-01
     0.278300000000016E+02  0.160835097697742E+01  0.171225884928549E+00  0.614786938777794E+00  0.654505385587985E-01
     0.278400000000016E+02  0.160751829798207E+01  0.170808864882583E+00  0.615131821834472E+00  0.653616001588266E-01
     0.278500000000016E+02  0.160668793920831E+01  0.170392545467579E+00  0.615476115845899E+00  0.652725022042281E-01
     0.278600000000016E+02  0.160585983764548E+01  0.169976904823968E+00  0.615819843698590E+00  0.651832423398426E-01
     0.278700000000016E+02  0.160503392998103E+01  0.169561922017986E+00  0.616163028422659E+00  0.650938185319257E-01
     0.278800000000016E+02  0.160421015238761E+01  0.169147577064273E+00  0.616505693270670E+00  0.650042290954578E-01
     0.278900000000016E+02  0.160338844031493E+01  0.168733850987423E+00  0.616847861792134E+00  0.649144727356900E-01
     0.279000000000016E+02  0.160256872829143E+01  0.168320725921567E+00  0.617189557901873E+00  0.648245486032987E-01
     0.279100000000016E+02  0.160175094974051E+01  0.167908185246530E+00  0.617530805940539E+00  0.647344563623334E-01
     0.279200000000016E+02  0.160093503681598E+01  0.167496213758529E+00  0.617871630725654E+00  0.646441962699396E-01
     0.279300000000016E+02  0.160012092026112E+01  0.167084797872897E+00  0.618212057591695E+00  0.645537692666625E-01
     0.279400000000016E+02  0.159930852929538E+01  0.166673925855803E+00  0.618552112417891E+00  0.644631770759780E-01
     0.279500000000016E+02  0.159849779153232E+01  0.166263588081500E+00  0.618891821642523E+00  0.643724223115395E-01
     0.279600000000016E+02  0.159768863293221E+01  0.165853777311225E+00  0.619231212262733E+00  0.642815085905044E-01
     0.279700000000016E+02  0.159688097779197E+01  0.165444488989554E+00  0.619570311819029E+00  0.641904406512078E-01
     0.279800000000016E+02  0.159607474877480E+01  0.165035721553637E+00  0.619909148363840E+00  0.640992244733282E-01
     0.279900000000016E+02  0.159526986698129E+01  0.164627476750566E+00  0.620247750413739E+00  0.640078673986675E-01
     0.280000000000016E+02  0.159446625206330E+01  0.164219759957908E+00  0.620586146885111E+00  0.639163782505885E-01
     0.280100000000016E+02  0.159366382238118E+01  0.163812580502282E+00  0.620924367013302E+00  0.638247674501493E-01
     0.280200000000016E+02  0.159286249520455E+01  0.163405951970843E+00  0.621262440255481E+00  0.637330471269834E-01
     0.280300000000016E+02  0.159206218695612E+01  0.162999892510503E+00  0.621600396177675E+00  0.636412312229861E-01
     0.280400000000016E+02  0.159126281349743E+01  0.162594425109769E+00  0.621938264326651E+00  0.635493355869357E-01
     0.280500000000016E+02  0.159046429045503E+01  0.162189577858236E+00  0.622276074087516E+00  0.634573780582394E-01
     0.280600000000016E+02  0.158966653358478E+01  0.161785384178933E+00  0.622613854528117E+00  0.633653785381058E-01
     0.280700000000016E+02  0.158886945917163E+01  0.161381883028979E+00  0.622951634231509E+00  0.632733590465479E-01
     0.280800000000016E+02  0.158807298446174E+01  0.160979119064284E+00  0.623289441117911E+00  0.631813437637686E-01
     0.280900000000016E+02  0.158727702812317E+01  0.160577142764418E+00  0.623627302257761E+00  0.630893590546329E-01
     0.281000000000016E+02  0.158648151073110E+01  0.160176010514149E+00  0.623965243677593E+00  0.629974334751043E-01
     0.281100000000016E+02  0.158568635527316E+01  0.159775784638598E+00  0.624303290160587E+00  0.629055977597051E-01
     0.281200000000016E+02  0.158489148767001E+01  0.159376533389447E+00  0.624641465043749E+00  0.628138847892570E-01
     0.281300000000016E+02  0.158409683730621E+01  0.158978330880167E+00  0.624979790013745E+00  0.627223295383779E-01
     0.281400000000016E+02  0.158330233756596E+01  0.158581256968728E+00  0.625318284903490E+00  0.626309690024022E-01
     0.281500000000016E+02  0.158250792636848E+01  0.158185397086872E+00  0.625656967491579E+00  0.625398421036274E-01
     0.281600000000016E+02  0.158171354669737E+01  0.157790842015549E+00  0.625995853306723E+00  0.624489895770040E-01
     0.281700000000016E+02  0.158091914711845E+01  0.157397687606735E+00  0.626334955439283E+00  0.623584538356054E-01
     0.281800000000016E+02  0.158012468228057E+01  0.157006034452385E+00  0.626674284361969E+00  0.622682788164235E-01
     0.281900000000016E+02  0.157933011339392E+01  0.156615987501883E+00  0.627013847761760E+00  0.621785098072588E-01
     0.282000000000016E+02  0.157853540868070E+01  0.156227655629872E+00  0.627353650384939E+00  0.620891932556622E-01
     0.282100000000016E+02  0.157774054379279E+01  0.155841151156891E+00  0.627693693897129E+00  0.620003765610887E-01
     0.282200000000016E+02  0.157694550219195E+01  0.155456589325752E+00  0.628033976760009E+00  0.619121078515973E-01
     0.282300000000016E+02  0.157615027548780E+01  0.155074087737059E+00  0.628374494126340E+00  0.618244357465981E-01
     0.282400000000016E+02  0.157535486372939E+01  0.154693765747720E+00  0.628715237754724E+00  0.617374091073099E-01
     0.282500000000016E+02  0.157455927564680E+01  0.154315743836676E+00  0.629056195945368E+00  0.616510767767083E-01
     0.282600000000016E+02  0.157376352883921E+01  0.153940142942463E+00  0.629397353497979E+00  0.615654873108869E-01
