#       Energy(Ry)            Total                 X                  Y                   Z
      0.57140000E+00      0.26537542E-01      0.88518914E-02      0.88424432E-02      0.88432077E-02
      0.57160000E+00      0.26632869E-01      0.88836792E-02      0.88742121E-02      0.88749781E-02
      0.57180000E+00      0.26728689E-01      0.89156311E-02      0.89061451E-02      0.89069127E-02
      0.57200000E+00      0.26825004E-01      0.89477484E-02      0.89382434E-02      0.89390126E-02
      0.57220000E+00      0.26921819E-01      0.89800321E-02      0.89705082E-02      0.89712788E-02
      0.57240000E+00      0.27019137E-01      0.90124834E-02      0.90029405E-02      0.90037127E-02
      0.57260000E+00      0.27116960E-01      0.90451036E-02      0.90355415E-02      0.90363153E-02
      0.57280000E+00      0.27215294E-01      0.90778936E-02      0.90683125E-02      0.90690878E-02
      0.57300000E+00      0.27314141E-01      0.91108548E-02      0.91012545E-02      0.91020314E-02
      0.57320000E+00      0.27413505E-01      0.91439884E-02      0.91343688E-02      0.91351473E-02
      0.57340000E+00      0.27513389E-01      0.91772955E-02      0.91676567E-02      0.91684367E-02
      0.57360000E+00      0.27613797E-01      0.92107774E-02      0.92011192E-02      0.92019008E-02
      0.57380000E+00      0.27714734E-01      0.92444352E-02      0.92347577E-02      0.92355409E-02
      0.57400000E+00      0.27816202E-01      0.92782703E-02      0.92685734E-02      0.92693582E-02
      0.57420000E+00      0.27918205E-01      0.93122838E-02      0.93025675E-02      0.93033539E-02
      0.57440000E+00      0.28020748E-01      0.93464771E-02      0.93367414E-02      0.93375292E-02
      0.57460000E+00      0.28123833E-01      0.93808514E-02      0.93710961E-02      0.93718856E-02
      0.57480000E+00      0.28227465E-01      0.94154080E-02      0.94056331E-02      0.94064242E-02
      0.57500000E+00      0.28331648E-01      0.94501482E-02      0.94403537E-02      0.94411464E-02
      0.57520000E+00      0.28436386E-01      0.94850733E-02      0.94752591E-02      0.94760534E-02
      0.57540000E+00      0.28541682E-01      0.95201846E-02      0.95103507E-02      0.95111466E-02
      0.57560000E+00      0.28647540E-01      0.95554834E-02      0.95456298E-02      0.95464272E-02
      0.57580000E+00      0.28753966E-01      0.95909711E-02      0.95810977E-02      0.95818968E-02
      0.57600000E+00      0.28860961E-01      0.96266491E-02      0.96167558E-02      0.96175565E-02
      0.57620000E+00      0.28968532E-01      0.96625186E-02      0.96526054E-02      0.96534078E-02
      0.57640000E+00      0.29076681E-01      0.96985812E-02      0.96886480E-02      0.96894520E-02
      0.57660000E+00      0.29185414E-01      0.97348381E-02      0.97248850E-02      0.97256905E-02
      0.57680000E+00      0.29294733E-01      0.97712907E-02      0.97613176E-02      0.97621248E-02
      0.57700000E+00      0.29404644E-01      0.98079406E-02      0.97979474E-02      0.97987562E-02
      0.57720000E+00      0.29515151E-01      0.98447891E-02      0.98347758E-02      0.98355862E-02
      0.57740000E+00      0.29626258E-01      0.98818377E-02      0.98718041E-02      0.98726162E-02
      0.57760000E+00      0.29737969E-01      0.99190877E-02      0.99090340E-02      0.99098477E-02
      0.57780000E+00      0.29850290E-01      0.99565408E-02      0.99464668E-02      0.99472822E-02
      0.57800000E+00      0.29963223E-01      0.99941983E-02      0.99841040E-02      0.99849210E-02
      0.57820000E+00      0.30076775E-01      0.10032062E-01      0.10021947E-01      0.10022766E-01
      0.57840000E+00      0.30190948E-01      0.10070133E-01      0.10059998E-01      0.10060818E-01
      0.57860000E+00      0.30305749E-01      0.10108413E-01      0.10098257E-01      0.10099079E-01
      0.57880000E+00      0.30421181E-01      0.10146903E-01      0.10136727E-01      0.10137551E-01
      0.57900000E+00      0.30537249E-01      0.10185606E-01      0.10175409E-01      0.10176235E-01
      0.57920000E+00      0.30653959E-01      0.10224522E-01      0.10214305E-01      0.10215132E-01
      0.57940000E+00      0.30771313E-01      0.10263653E-01      0.10253416E-01      0.10254244E-01
      0.57960000E+00      0.30889318E-01      0.10303002E-01      0.10292743E-01      0.10293574E-01
      0.57980000E+00      0.31007979E-01      0.10342568E-01      0.10332289E-01      0.10333121E-01
      0.58000000E+00      0.31127299E-01      0.10382355E-01      0.10372055E-01      0.10372889E-01
      0.58020000E+00      0.31247285E-01      0.10422364E-01      0.10412043E-01      0.10412878E-01
      0.58040000E+00      0.31367940E-01      0.10462595E-01      0.10452254E-01      0.10453091E-01
      0.58060000E+00      0.31489271E-01      0.10503052E-01      0.10492690E-01      0.10493529E-01
      0.58080000E+00      0.31611281E-01      0.10543736E-01      0.10533352E-01      0.10534193E-01
      0.58100000E+00      0.31733977E-01      0.10584648E-01      0.10574243E-01      0.10575086E-01
      0.58120000E+00      0.31857362E-01      0.10625790E-01      0.10615364E-01      0.10616208E-01
      0.58140000E+00      0.31981444E-01      0.10667164E-01      0.10656717E-01      0.10657563E-01
      0.58160000E+00      0.32106226E-01      0.10708772E-01      0.10698304E-01      0.10699151E-01
      0.58180000E+00      0.32231714E-01      0.10750615E-01      0.10740125E-01      0.10740975E-01
      0.58200000E+00      0.32357914E-01      0.10792695E-01      0.10782184E-01      0.10783035E-01
      0.58220000E+00      0.32484831E-01      0.10835014E-01      0.10824482E-01      0.10825335E-01
      0.58240000E+00      0.32612469E-01      0.10877574E-01      0.10867021E-01      0.10867875E-01
      0.58260000E+00      0.32740836E-01      0.10920376E-01      0.10909802E-01      0.10910658E-01
      0.58280000E+00      0.32869936E-01      0.10963423E-01      0.10952827E-01      0.10953685E-01
      0.58300000E+00      0.32999775E-01      0.11006717E-01      0.10996099E-01      0.10996959E-01
      0.58320000E+00      0.33130359E-01      0.11050258E-01      0.11039619E-01      0.11040481E-01
      0.58340000E+00      0.33261693E-01      0.11094050E-01      0.11083390E-01      0.11084253E-01
      0.58360000E+00      0.33393783E-01      0.11138094E-01      0.11127412E-01      0.11128277E-01
      0.58380000E+00      0.33526635E-01      0.11182392E-01      0.11171688E-01      0.11172555E-01
      0.58400000E+00      0.33660255E-01      0.11226946E-01      0.11216220E-01      0.11217089E-01
      0.58420000E+00      0.33794649E-01      0.11271758E-01      0.11261010E-01      0.11261881E-01
      0.58440000E+00      0.33929823E-01      0.11316830E-01      0.11306060E-01      0.11306932E-01
      0.58460000E+00      0.34065782E-01      0.11362164E-01      0.11351372E-01      0.11352246E-01
      0.58480000E+00      0.34202534E-01      0.11407761E-01      0.11396948E-01      0.11397824E-01
      0.58500000E+00      0.34340084E-01      0.11453625E-01      0.11442790E-01      0.11443668E-01
      0.58520000E+00      0.34478438E-01      0.11499758E-01      0.11488901E-01      0.11489780E-01
      0.58540000E+00      0.34617603E-01      0.11546160E-01      0.11535281E-01      0.11536162E-01
      0.58560000E+00      0.34757585E-01      0.11592835E-01      0.11581934E-01      0.11582816E-01
      0.58580000E+00      0.34898391E-01      0.11639784E-01      0.11628861E-01      0.11629746E-01
      0.58600000E+00      0.35040027E-01      0.11687011E-01      0.11676065E-01      0.11676951E-01
      0.58620000E+00      0.35182499E-01      0.11734516E-01      0.11723548E-01      0.11724436E-01
      0.58640000E+00      0.35325815E-01      0.11782302E-01      0.11771312E-01      0.11772202E-01
      0.58660000E+00      0.35469981E-01      0.11830371E-01      0.11819359E-01      0.11820251E-01
      0.58680000E+00      0.35615003E-01      0.11878727E-01      0.11867691E-01      0.11868585E-01
      0.58700000E+00      0.35760889E-01      0.11927370E-01      0.11916312E-01      0.11917207E-01
      0.58720000E+00      0.35907645E-01      0.11976303E-01      0.11965223E-01      0.11966120E-01
      0.58740000E+00      0.36055279E-01      0.12025528E-01      0.12014426E-01      0.12015325E-01
      0.58760000E+00      0.36203797E-01      0.12075049E-01      0.12063924E-01      0.12064825E-01
      0.58780000E+00      0.36353207E-01      0.12124867E-01      0.12113719E-01      0.12114622E-01
      0.58800000E+00      0.36503515E-01      0.12174984E-01      0.12163813E-01      0.12164718E-01
      0.58820000E+00      0.36654730E-01      0.12225403E-01      0.12214210E-01      0.12215116E-01
      0.58840000E+00      0.36806858E-01      0.12276127E-01      0.12264911E-01      0.12265819E-01
      0.58860000E+00      0.36959906E-01      0.12327158E-01      0.12315919E-01      0.12316829E-01
      0.58880000E+00      0.37113882E-01      0.12378498E-01      0.12367236E-01      0.12368148E-01
      0.58900000E+00      0.37268795E-01      0.12430150E-01      0.12418865E-01      0.12419779E-01
      0.58920000E+00      0.37424650E-01      0.12482117E-01      0.12470809E-01      0.12471725E-01
      0.58940000E+00      0.37581457E-01      0.12534400E-01      0.12523069E-01      0.12523987E-01
      0.58960000E+00      0.37739222E-01      0.12587004E-01      0.12575649E-01      0.12576569E-01
      0.58980000E+00      0.37897954E-01      0.12639929E-01      0.12628552E-01      0.12629473E-01
      0.59000000E+00      0.38057661E-01      0.12693179E-01      0.12681779E-01      0.12682702E-01
      0.59020000E+00      0.38218350E-01      0.12746757E-01      0.12735334E-01      0.12736259E-01
      0.59040000E+00      0.38380030E-01      0.12800666E-01      0.12789219E-01      0.12790146E-01
      0.59060000E+00      0.38542709E-01      0.12854907E-01      0.12843436E-01      0.12844366E-01
      0.59080000E+00      0.38706395E-01      0.12909484E-01      0.12897990E-01      0.12898921E-01
      0.59100000E+00      0.38871097E-01      0.12964400E-01      0.12952882E-01      0.12953815E-01
      0.59120000E+00      0.39036823E-01      0.13019657E-01      0.13008116E-01      0.13009051E-01
      0.59140000E+00      0.39203581E-01      0.13075258E-01      0.13063693E-01      0.13064630E-01
      0.59160000E+00      0.39371381E-01      0.13131206E-01      0.13119618E-01      0.13120557E-01
      0.59180000E+00      0.39540231E-01      0.13187504E-01      0.13175893E-01      0.13176833E-01
      0.59200000E+00      0.39710139E-01      0.13244156E-01      0.13232520E-01      0.13233463E-01
      0.59220000E+00      0.39881115E-01      0.13301163E-01      0.13289504E-01      0.13290448E-01
      0.59240000E+00      0.40053168E-01      0.13358529E-01      0.13346846E-01      0.13347792E-01
      0.59260000E+00      0.40226306E-01      0.13416257E-01      0.13404550E-01      0.13405499E-01
      0.59280000E+00      0.40400539E-01      0.13474350E-01      0.13462619E-01      0.13463570E-01
      0.59300000E+00      0.40575877E-01      0.13532811E-01      0.13521057E-01      0.13522009E-01
      0.59320000E+00      0.40752328E-01      0.13591644E-01      0.13579865E-01      0.13580819E-01
      0.59340000E+00      0.40929902E-01      0.13650850E-01      0.13639048E-01      0.13640004E-01
      0.59360000E+00      0.41108609E-01      0.13710435E-01      0.13698608E-01      0.13699566E-01
      0.59380000E+00      0.41288459E-01      0.13770400E-01      0.13758549E-01      0.13759509E-01
      0.59400000E+00      0.41469460E-01      0.13830749E-01      0.13818874E-01      0.13819837E-01
      0.59420000E+00      0.41651624E-01      0.13891486E-01      0.13879587E-01      0.13880551E-01
      0.59440000E+00      0.41834960E-01      0.13952614E-01      0.13940690E-01      0.13941656E-01
      0.59460000E+00      0.42019478E-01      0.14014135E-01      0.14002187E-01      0.14003155E-01
      0.59480000E+00      0.42205188E-01      0.14076054E-01      0.14064082E-01      0.14065052E-01
      0.59500000E+00      0.42392102E-01      0.14138374E-01      0.14126378E-01      0.14127350E-01
      0.59520000E+00      0.42580228E-01      0.14201099E-01      0.14189078E-01      0.14190052E-01
      0.59540000E+00      0.42769578E-01      0.14264231E-01      0.14252186E-01      0.14253162E-01
      0.59560000E+00      0.42960163E-01      0.14327775E-01      0.14315705E-01      0.14316683E-01
      0.59580000E+00      0.43151993E-01      0.14391734E-01      0.14379639E-01      0.14380619E-01
      0.59600000E+00      0.43345080E-01      0.14456112E-01      0.14443993E-01      0.14444975E-01
      0.59620000E+00      0.43539433E-01      0.14520913E-01      0.14508768E-01      0.14509752E-01
      0.59640000E+00      0.43735065E-01      0.14586139E-01      0.14573970E-01      0.14574956E-01
      0.59660000E+00      0.43931987E-01      0.14651795E-01      0.14639602E-01      0.14640590E-01
      0.59680000E+00      0.44130209E-01      0.14717886E-01      0.14705667E-01      0.14706657E-01
      0.59700000E+00      0.44329745E-01      0.14784413E-01      0.14772170E-01      0.14773162E-01
      0.59720000E+00      0.44530604E-01      0.14851382E-01      0.14839114E-01      0.14840108E-01
      0.59740000E+00      0.44732800E-01      0.14918797E-01      0.14906503E-01      0.14907500E-01
      0.59760000E+00      0.44936344E-01      0.14986661E-01      0.14974342E-01      0.14975341E-01
      0.59780000E+00      0.45141248E-01      0.15054978E-01      0.15042635E-01      0.15043635E-01
      0.59800000E+00      0.45347524E-01      0.15123753E-01      0.15111384E-01      0.15112387E-01
      0.59820000E+00      0.45555185E-01      0.15192989E-01      0.15180595E-01      0.15181600E-01
      0.59840000E+00      0.45764243E-01      0.15262692E-01      0.15250272E-01      0.15251279E-01
      0.59860000E+00      0.45974710E-01      0.15332864E-01      0.15320419E-01      0.15321428E-01
      0.59880000E+00      0.46186600E-01      0.15403510E-01      0.15391040E-01      0.15392050E-01
      0.59900000E+00      0.46399925E-01      0.15474634E-01      0.15462139E-01      0.15463152E-01
      0.59920000E+00      0.46614699E-01      0.15546242E-01      0.15533721E-01      0.15534736E-01
      0.59940000E+00      0.46830934E-01      0.15618337E-01      0.15605790E-01      0.15606807E-01
      0.59960000E+00      0.47048645E-01      0.15690923E-01      0.15678351E-01      0.15679370E-01
      0.59980000E+00      0.47267843E-01      0.15764006E-01      0.15751408E-01      0.15752429E-01
      0.60000000E+00      0.47488544E-01      0.15837589E-01      0.15824966E-01      0.15825989E-01
      0.60020000E+00      0.47710761E-01      0.15911678E-01      0.15899029E-01      0.15900054E-01
      0.60040000E+00      0.47934508E-01      0.15986276E-01      0.15973602E-01      0.15974629E-01
      0.60060000E+00      0.48159798E-01      0.16061390E-01      0.16048690E-01      0.16049719E-01
      0.60080000E+00      0.48386647E-01      0.16137022E-01      0.16124297E-01      0.16125328E-01
      0.60100000E+00      0.48615069E-01      0.16213180E-01      0.16200428E-01      0.16201462E-01
      0.60120000E+00      0.48845078E-01      0.16289866E-01      0.16277088E-01      0.16278124E-01
      0.60140000E+00      0.49076690E-01      0.16367086E-01      0.16354283E-01      0.16355321E-01
      0.60160000E+00      0.49309919E-01      0.16444846E-01      0.16432016E-01      0.16433056E-01
      0.60180000E+00      0.49544780E-01      0.16523149E-01      0.16510294E-01      0.16511336E-01
      0.60200000E+00      0.49781288E-01      0.16602002E-01      0.16589121E-01      0.16590165E-01
      0.60220000E+00      0.50019460E-01      0.16681410E-01      0.16668502E-01      0.16669549E-01
      0.60240000E+00      0.50259311E-01      0.16761377E-01      0.16748443E-01      0.16749492E-01
      0.60260000E+00      0.50500857E-01      0.16841909E-01      0.16828949E-01      0.16830000E-01
      0.60280000E+00      0.50744114E-01      0.16923011E-01      0.16910025E-01      0.16911078E-01
      0.60300000E+00      0.50989098E-01      0.17004689E-01      0.16991677E-01      0.16992732E-01
      0.60320000E+00      0.51235825E-01      0.17086948E-01      0.17073910E-01      0.17074967E-01
      0.60340000E+00      0.51484313E-01      0.17169794E-01      0.17156730E-01      0.17157789E-01
      0.60360000E+00      0.51734578E-01      0.17253233E-01      0.17240142E-01      0.17241203E-01
      0.60380000E+00      0.51986637E-01      0.17337269E-01      0.17324152E-01      0.17325215E-01
      0.60400000E+00      0.52240507E-01      0.17421910E-01      0.17408766E-01      0.17409831E-01
      0.60420000E+00      0.52496206E-01      0.17507160E-01      0.17493989E-01      0.17495057E-01
      0.60440000E+00      0.52753752E-01      0.17593026E-01      0.17579828E-01      0.17580898E-01
      0.60460000E+00      0.53013163E-01      0.17679513E-01      0.17666289E-01      0.17667361E-01
      0.60480000E+00      0.53274456E-01      0.17766627E-01      0.17753377E-01      0.17754451E-01
      0.60500000E+00      0.53537650E-01      0.17854376E-01      0.17841099E-01      0.17842175E-01
      0.60520000E+00      0.53802763E-01      0.17942764E-01      0.17929460E-01      0.17930539E-01
      0.60540000E+00      0.54069815E-01      0.18031799E-01      0.18018468E-01      0.18019549E-01
      0.60560000E+00      0.54338825E-01      0.18121485E-01      0.18108128E-01      0.18109211E-01
      0.60580000E+00      0.54609810E-01      0.18211831E-01      0.18198447E-01      0.18199532E-01
      0.60600000E+00      0.54882792E-01      0.18302842E-01      0.18289431E-01      0.18290519E-01
      0.60620000E+00      0.55157790E-01      0.18394525E-01      0.18381087E-01      0.18382177E-01
      0.60640000E+00      0.55434824E-01      0.18486887E-01      0.18473422E-01      0.18474514E-01
      0.60660000E+00      0.55713913E-01      0.18579934E-01      0.18566442E-01      0.18567537E-01
      0.60680000E+00      0.55995080E-01      0.18673674E-01      0.18660155E-01      0.18661251E-01
      0.60700000E+00      0.56278343E-01      0.18768112E-01      0.18754566E-01      0.18755665E-01
      0.60720000E+00      0.56563725E-01      0.18863257E-01      0.18849684E-01      0.18850785E-01
      0.60740000E+00      0.56851246E-01      0.18959114E-01      0.18945514E-01      0.18946617E-01
      0.60760000E+00      0.57140928E-01      0.19055692E-01      0.19042065E-01      0.19043171E-01
      0.60780000E+00      0.57432793E-01      0.19152998E-01      0.19139344E-01      0.19140451E-01
      0.60800000E+00      0.57726863E-01      0.19251039E-01      0.19237357E-01      0.19238467E-01
      0.60820000E+00      0.58023160E-01      0.19349822E-01      0.19336113E-01      0.19337225E-01
      0.60840000E+00      0.58321708E-01      0.19449355E-01      0.19435619E-01      0.19436733E-01
      0.60860000E+00      0.58622528E-01      0.19549646E-01      0.19535883E-01      0.19536999E-01
      0.60880000E+00      0.58925644E-01      0.19650702E-01      0.19636912E-01      0.19638030E-01
      0.60900000E+00      0.59231080E-01      0.19752532E-01      0.19738714E-01      0.19739835E-01
      0.60920000E+00      0.59538859E-01      0.19855142E-01      0.19841297E-01      0.19842420E-01
      0.60940000E+00      0.59849006E-01      0.19958542E-01      0.19944669E-01      0.19945795E-01
      0.60960000E+00      0.60161545E-01      0.20062739E-01      0.20048839E-01      0.20049967E-01
      0.60980000E+00      0.60476501E-01      0.20167742E-01      0.20153814E-01      0.20154944E-01
      0.61000000E+00      0.60793899E-01      0.20273559E-01      0.20259604E-01      0.20260736E-01
      0.61020000E+00      0.61113764E-01      0.20380198E-01      0.20366215E-01      0.20367350E-01
      0.61040000E+00      0.61436122E-01      0.20487668E-01      0.20473658E-01      0.20474795E-01
      0.61060000E+00      0.61760999E-01      0.20595978E-01      0.20581941E-01      0.20583080E-01
      0.61080000E+00      0.62088421E-01      0.20705137E-01      0.20691071E-01      0.20692213E-01
      0.61100000E+00      0.62418416E-01      0.20815153E-01      0.20801060E-01      0.20802204E-01
      0.61120000E+00      0.62751011E-01      0.20926036E-01      0.20911915E-01      0.20913061E-01
      0.61140000E+00      0.63086232E-01      0.21037794E-01      0.21023645E-01      0.21024793E-01
      0.61160000E+00      0.63424108E-01      0.21150437E-01      0.21136261E-01      0.21137411E-01
      0.61180000E+00      0.63764668E-01      0.21263974E-01      0.21249770E-01      0.21250923E-01
      0.61200000E+00      0.64107938E-01      0.21378416E-01      0.21364184E-01      0.21365339E-01
      0.61220000E+00      0.64453950E-01      0.21493770E-01      0.21479511E-01      0.21480668E-01
      0.61240000E+00      0.64802731E-01      0.21610049E-01      0.21595761E-01      0.21596921E-01
      0.61260000E+00      0.65154312E-01      0.21727260E-01      0.21712945E-01      0.21714107E-01
      0.61280000E+00      0.65508723E-01      0.21845415E-01      0.21831072E-01      0.21832236E-01
      0.61300000E+00      0.65865994E-01      0.21964523E-01      0.21950152E-01      0.21951319E-01
      0.61320000E+00      0.66226157E-01      0.22084595E-01      0.22070197E-01      0.22071365E-01
      0.61340000E+00      0.66589243E-01      0.22205642E-01      0.22191215E-01      0.22192386E-01
      0.61360000E+00      0.66955283E-01      0.22327673E-01      0.22313219E-01      0.22314392E-01
      0.61380000E+00      0.67324311E-01      0.22450700E-01      0.22436218E-01      0.22437393E-01
      0.61400000E+00      0.67696358E-01      0.22574733E-01      0.22560223E-01      0.22561401E-01
      0.61420000E+00      0.68071458E-01      0.22699784E-01      0.22685246E-01      0.22686427E-01
      0.61440000E+00      0.68449644E-01      0.22825864E-01      0.22811299E-01      0.22812481E-01
      0.61460000E+00      0.68830951E-01      0.22952985E-01      0.22938391E-01      0.22939576E-01
      0.61480000E+00      0.69215413E-01      0.23081156E-01      0.23066535E-01      0.23067722E-01
      0.61500000E+00      0.69603065E-01      0.23210392E-01      0.23195742E-01      0.23196932E-01
      0.61520000E+00      0.69993943E-01      0.23340702E-01      0.23326025E-01      0.23327216E-01
      0.61540000E+00      0.70388083E-01      0.23472100E-01      0.23457394E-01      0.23458589E-01
      0.61560000E+00      0.70785521E-01      0.23604597E-01      0.23589864E-01      0.23591060E-01
      0.61580000E+00      0.71186294E-01      0.23738206E-01      0.23723445E-01      0.23724643E-01
      0.61600000E+00      0.71590440E-01      0.23872939E-01      0.23858150E-01      0.23859351E-01
      0.61620000E+00      0.71997997E-01      0.24008809E-01      0.23993992E-01      0.23995195E-01
      0.61640000E+00      0.72409003E-01      0.24145830E-01      0.24130984E-01      0.24132190E-01
      0.61660000E+00      0.72823499E-01      0.24284013E-01      0.24269139E-01      0.24270347E-01
      0.61680000E+00      0.73241523E-01      0.24423372E-01      0.24408470E-01      0.24409681E-01
      0.61700000E+00      0.73663115E-01      0.24563920E-01      0.24548991E-01      0.24550204E-01
      0.61720000E+00      0.74088318E-01      0.24705672E-01      0.24690715E-01      0.24691930E-01
      0.61740000E+00      0.74517171E-01      0.24848642E-01      0.24833656E-01      0.24834874E-01
      0.61760000E+00      0.74949718E-01      0.24992842E-01      0.24977828E-01      0.24979048E-01
      0.61780000E+00      0.75386001E-01      0.25138287E-01      0.25123246E-01      0.25124468E-01
      0.61800000E+00      0.75826063E-01      0.25284992E-01      0.25269923E-01      0.25271148E-01
      0.61820000E+00      0.76269949E-01      0.25432972E-01      0.25417875E-01      0.25419102E-01
      0.61840000E+00      0.76717702E-01      0.25582241E-01      0.25567116E-01      0.25568345E-01
      0.61860000E+00      0.77169368E-01      0.25732814E-01      0.25717661E-01      0.25718892E-01
      0.61880000E+00      0.77624993E-01      0.25884707E-01      0.25869526E-01      0.25870760E-01
      0.61900000E+00      0.78084623E-01      0.26037935E-01      0.26022726E-01      0.26023962E-01
      0.61920000E+00      0.78548306E-01      0.26192514E-01      0.26177277E-01      0.26178515E-01
      0.61940000E+00      0.79016090E-01      0.26348459E-01      0.26333195E-01      0.26334436E-01
      0.61960000E+00      0.79488023E-01      0.26505788E-01      0.26490496E-01      0.26491739E-01
      0.61980000E+00      0.79964155E-01      0.26664517E-01      0.26649197E-01      0.26650442E-01
      0.62000000E+00      0.80444536E-01      0.26824661E-01      0.26809314E-01      0.26810561E-01
      0.62020000E+00      0.80929216E-01      0.26986239E-01      0.26970864E-01      0.26972113E-01
      0.62040000E+00      0.81418248E-01      0.27149267E-01      0.27133865E-01      0.27135116E-01
      0.62060000E+00      0.81911684E-01      0.27313764E-01      0.27298333E-01      0.27299587E-01
      0.62080000E+00      0.82409576E-01      0.27479745E-01      0.27464287E-01      0.27465544E-01
      0.62100000E+00      0.82911980E-01      0.27647231E-01      0.27631745E-01      0.27633004E-01
      0.62120000E+00      0.83418949E-01      0.27816238E-01      0.27800725E-01      0.27801986E-01
      0.62140000E+00      0.83930540E-01      0.27986786E-01      0.27971245E-01      0.27972509E-01
      0.62160000E+00      0.84446809E-01      0.28158893E-01      0.28143325E-01      0.28144591E-01
      0.62180000E+00      0.84967814E-01      0.28332579E-01      0.28316983E-01      0.28318251E-01
      0.62200000E+00      0.85493612E-01      0.28507863E-01      0.28492240E-01      0.28493510E-01
      0.62220000E+00      0.86024263E-01      0.28684764E-01      0.28669113E-01      0.28670386E-01
      0.62240000E+00      0.86559827E-01      0.28863302E-01      0.28847625E-01      0.28848900E-01
      0.62260000E+00      0.87100365E-01      0.29043499E-01      0.29027794E-01      0.29029071E-01
      0.62280000E+00      0.87645939E-01      0.29225375E-01      0.29209642E-01      0.29210922E-01
      0.62300000E+00      0.88196612E-01      0.29408949E-01      0.29393190E-01      0.29394472E-01
      0.62320000E+00      0.88752447E-01      0.29594245E-01      0.29578459E-01      0.29579743E-01
      0.62340000E+00      0.89313511E-01      0.29781284E-01      0.29765471E-01      0.29766757E-01
      0.62360000E+00      0.89879868E-01      0.29970087E-01      0.29954247E-01      0.29955535E-01
      0.62380000E+00      0.90451586E-01      0.30160677E-01      0.30144810E-01      0.30146100E-01
      0.62400000E+00      0.91028733E-01      0.30353076E-01      0.30337182E-01      0.30338475E-01
      0.62420000E+00      0.91611378E-01      0.30547308E-01      0.30531387E-01      0.30532683E-01
      0.62440000E+00      0.92199591E-01      0.30743396E-01      0.30727449E-01      0.30728746E-01
      0.62460000E+00      0.92793444E-01      0.30941364E-01      0.30925390E-01      0.30926690E-01
      0.62480000E+00      0.93393009E-01      0.31141236E-01      0.31125236E-01      0.31126537E-01
      0.62500000E+00      0.93998359E-01      0.31343036E-01      0.31327010E-01      0.31328313E-01
      0.62520000E+00      0.94609571E-01      0.31546790E-01      0.31530737E-01      0.31532043E-01
      0.62540000E+00      0.95226719E-01      0.31752523E-01      0.31736444E-01      0.31737752E-01
      0.62560000E+00      0.95849881E-01      0.31960261E-01      0.31944155E-01      0.31945466E-01
      0.62580000E+00      0.96479137E-01      0.32170029E-01      0.32153897E-01      0.32155210E-01
      0.62600000E+00      0.97114564E-01      0.32381855E-01      0.32365697E-01      0.32367012E-01
      0.62620000E+00      0.97756246E-01      0.32595765E-01      0.32579582E-01      0.32580899E-01
      0.62640000E+00      0.98404264E-01      0.32811788E-01      0.32795579E-01      0.32796898E-01
      0.62660000E+00      0.99058703E-01      0.33029951E-01      0.33013715E-01      0.33015037E-01
      0.62680000E+00      0.99719647E-01      0.33250282E-01      0.33234021E-01      0.33235345E-01
      0.62700000E+00      0.10038718E+00      0.33472810E-01      0.33456524E-01      0.33457850E-01
      0.62720000E+00      0.10106140E+00      0.33697565E-01      0.33681254E-01      0.33682582E-01
      0.62740000E+00      0.10174239E+00      0.33924577E-01      0.33908240E-01      0.33909570E-01
      0.62760000E+00      0.10243024E+00      0.34153876E-01      0.34137514E-01      0.34138846E-01
      0.62780000E+00      0.10312504E+00      0.34385493E-01      0.34369106E-01      0.34370441E-01
      0.62800000E+00      0.10382689E+00      0.34619459E-01      0.34603048E-01      0.34604384E-01
      0.62820000E+00      0.10453589E+00      0.34855807E-01      0.34839371E-01      0.34840709E-01
      0.62840000E+00      0.10525212E+00      0.35094568E-01      0.35078107E-01      0.35079448E-01
      0.62860000E+00      0.10597570E+00      0.35335777E-01      0.35319291E-01      0.35320634E-01
      0.62880000E+00      0.10670672E+00      0.35579466E-01      0.35562956E-01      0.35564300E-01
      0.62900000E+00      0.10744529E+00      0.35825669E-01      0.35809135E-01      0.35810482E-01
      0.62920000E+00      0.10819150E+00      0.36074422E-01      0.36057864E-01      0.36059213E-01
      0.62940000E+00      0.10894547E+00      0.36325760E-01      0.36309178E-01      0.36310529E-01
      0.62960000E+00      0.10970730E+00      0.36579719E-01      0.36563114E-01      0.36564466E-01
      0.62980000E+00      0.11047710E+00      0.36836336E-01      0.36819706E-01      0.36821061E-01
      0.63000000E+00      0.11125499E+00      0.37095647E-01      0.37078994E-01      0.37080351E-01
      0.63020000E+00      0.11204108E+00      0.37357691E-01      0.37341015E-01      0.37342374E-01
      0.63040000E+00      0.11283548E+00      0.37622506E-01      0.37605808E-01      0.37607168E-01
      0.63060000E+00      0.11363832E+00      0.37890132E-01      0.37873411E-01      0.37874774E-01
      0.63080000E+00      0.11444970E+00      0.38160609E-01      0.38143865E-01      0.38145230E-01
      0.63100000E+00      0.11526977E+00      0.38433977E-01      0.38417211E-01      0.38418578E-01
      0.63120000E+00      0.11609863E+00      0.38710278E-01      0.38693490E-01      0.38694858E-01
      0.63140000E+00      0.11693641E+00      0.38989554E-01      0.38972744E-01      0.38974114E-01
      0.63160000E+00      0.11778325E+00      0.39271848E-01      0.39255016E-01      0.39256388E-01
      0.63180000E+00      0.11863928E+00      0.39557204E-01      0.39540350E-01      0.39541724E-01
