#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.866999999999988E+01  0.564588666303290E-01  0.220972157604155E+00  0.108540724232255E+01  0.424813310167211E+01
     0.867999999999988E+01  0.556460887108862E-01  0.221627204775900E+00  0.106570864158299E+01  0.424450366254317E+01
     0.868999999999988E+01  0.548492500710552E-01  0.222320502497522E+00  0.104604579183842E+01  0.423993811721519E+01
     0.869999999999988E+01  0.540716750142842E-01  0.223050647378896E+00  0.102650837659395E+01  0.423444174567652E+01
     0.870999999999988E+01  0.533165784547071E-01  0.223815945591950E+00  0.100718493514109E+01  0.422802916425086E+01
     0.871999999999988E+01  0.525870419375976E-01  0.224614418616555E+00  0.988161833817258E+00  0.422072411042469E+01
     0.872999999999988E+01  0.518859893335258E-01  0.225443810725225E+00  0.969522277275123E+00  0.421255910467284E+01
     0.873999999999988E+01  0.512161622861351E-01  0.226301598393117E+00  0.951345376109473E+00  0.420357499717929E+01
     0.874999999999988E+01  0.505800955373796E-01  0.227185001826842E+00  0.933705285503631E+00  0.419382040977188E+01
     0.875999999999988E+01  0.499800923012473E-01  0.228090998804635E+00  0.916670427477531E+00  0.418335108542415E+01
     0.876999999999988E+01  0.494181999066348E-01  0.229016341010272E+00  0.900302806948071E+00  0.417222915925845E+01
     0.877999999999988E+01  0.488961859803958E-01  0.229957573023044E+00  0.884657429250049E+00  0.416052236607392E+01
     0.878999999999988E+01  0.484155154908193E-01  0.230911054095486E+00  0.869781824119098E+00  0.414830320000455E+01
     0.879999999999988E+01  0.479773290182595E-01  0.231872982809006E+00  0.855715678518511E+00  0.413564804199511E+01
     0.880999999999988E+01  0.475824226604962E-01  0.232839424645226E+00  0.842490578185048E+00  0.412263627039929E+01
     0.881999999999988E+01  0.472312300142167E-01  0.233806342448028E+00  0.830129855475281E+00  0.410934936920263E+01
     0.882999999999988E+01  0.469238066973920E-01  0.234769629679165E+00  0.818648539063799E+00  0.409587004722018E+01
     0.883999999999988E+01  0.466598178888679E-01  0.235725146290107E+00  0.808053399344379E+00  0.408228138018764E+01
     0.884999999999988E+01  0.464385293585821E-01  0.236668756946816E+00  0.798343082036778E+00  0.406866598603465E+01
     0.885999999999988E+01  0.462588024426799E-01  0.237596371254886E+00  0.789508321519317E+00  0.405510524188266E+01
     0.886999999999988E+01  0.461190933814178E-01  0.238503985543048E+00  0.781532224790963E+00  0.404167854951964E+01
     0.887999999999988E+01  0.460174573831879E-01  0.239387725677091E+00  0.774390616693803E+00  0.402846265434336E+01
     0.888999999999988E+01  0.459515577053470E-01  0.240243890297407E+00  0.768052437067006E+00  0.401553102109334E+01
     0.889999999999988E+01  0.459186799529813E-01  0.241068993805804E+00  0.762480180820521E+00  0.400295326815762E+01
     0.890999999999988E+01  0.459157516917522E-01  0.241859808374599E+00  0.757630372460044E+00  0.399079466088491E+01
     0.891999999999988E+01  0.459393673537494E-01  0.242613404216930E+00  0.753454067321295E+00  0.397911566318059E+01
     0.892999999999988E+01  0.459858182889574E-01  0.243327187344673E+00  0.749897372624468E+00  0.396797154573389E+01
     0.893999999999988E+01  0.460511276845569E-01  0.243998934051497E+00  0.746901982400401E+00  0.395741204851673E+01
     0.894999999999988E+01  0.461310899439583E-01  0.244626821394622E+00  0.744405721311299E+00  0.394748109471459E+01
     0.895999999999988E+01  0.462213139933736E-01  0.245209453009910E+00  0.742343093362900E+00  0.393821655298025E+01
     0.896999999999988E+01  0.463172698702908E-01  0.245745879679761E+00  0.740645832432592E+00  0.392965004483225E+01
     0.897999999999988E+01  0.464143378511477E-01  0.246235614179708E+00  0.739243452398054E+00  0.392180679412755E+01
     0.898999999999988E+01  0.465078592988090E-01  0.246678640053907E+00  0.738063795411640E+00  0.391470551580153E+01
     0.899999999999988E+01  0.465931883580100E-01  0.247075414107563E+00  0.737033577509096E+00  0.390835834145985E+01
     0.900999999999988E+01  0.466657436009270E-01  0.247426862550340E+00  0.736078931248014E+00  0.390277077990216E+01
     0.901999999999988E+01  0.467210587271643E-01  0.247734370873320E+00  0.735125945436024E+00  0.389794171122590E+01
     0.902999999999988E+01  0.467548314520196E-01  0.247999767687176E+00  0.734101202215091E+00  0.389386341377465E+01
     0.903999999999987E+01  0.467629697730098E-01  0.248225302885259E+00  0.732932311821799E+00  0.389052162382905E+01
     0.904999999999987E+01  0.467416348842905E-01  0.248413620617092E+00  0.731548445238428E+00  0.388789562856218E+01
     0.905999999999987E+01  0.466872801080456E-01  0.248567727660984E+00  0.729880864690679E+00  0.388595839336829E+01
     0.906999999999987E+01  0.465966853268793E-01  0.248690957865688E+00  0.727863451546695E+00  0.388467672519521E+01
     0.907999999999987E+01  0.464669865261939E-01  0.248786933388260E+00  0.725433230633243E+00  0.388401147394066E+01
     0.908999999999987E+01  0.462957001855405E-01  0.248859523487299E+00  0.722530889330546E+00  0.388391777428638E+01
     0.909999999999987E+01  0.460807423875325E-01  0.248912801638118E+00  0.719101289052783E+00  0.388434533051574E+01
     0.910999999999987E+01  0.458204426372830E-01  0.248951001720283E+00  0.715093965892518E+00  0.388523874686925E+01
     0.911999999999987E+01  0.455135525002931E-01  0.248978473990793E+00  0.710463616334382E+00  0.388653790581993E+01
     0.912999999999987E+01  0.451592492684962E-01  0.248999641501039E+00  0.705170563056090E+00  0.388817839628136E+01
     0.913999999999987E+01  0.447571349505480E-01  0.249018957546119E+00  0.699181194977084E+00  0.389009199318536E+01
     0.914999999999987E+01  0.443072309511314E-01  0.249040864655080E+00  0.692468374920002E+00  0.389220718908347E+01
     0.915999999999987E+01  0.438099688549014E-01  0.249069755544082E+00  0.685011807570993E+00  0.389444977743755E+01
     0.916999999999987E+01  0.432661777631977E-01  0.249109936365174E+00  0.676798359899657E+00  0.389674348608781E+01
     0.917999999999987E+01  0.426770686468421E-01  0.249165592494846E+00  0.667822325875366E+00  0.389901065804187E+01
     0.918999999999987E+01  0.420442161777049E-01  0.249240757021809E+00  0.658085627238649E+00  0.390117297525242E+01
     0.919999999999987E+01  0.413695384867897E-01  0.249339282015198E+00  0.647597942284861E+00  0.390315221948606E+01
     0.920999999999987E+01  0.406552752698454E-01  0.249464812584435E+00  0.636376755127321E+00  0.390487106278870E+01
     0.921999999999987E+01  0.399039646251699E-01  0.249620763681989E+00  0.624447318743429E+00  0.390625387848268E+01
     0.922999999999987E+01  0.391184189646220E-01  0.249810299550913E+00  0.611842526274815E+00  0.390722756216014E+01
     0.923999999999987E+01  0.383017002904450E-01  0.250036315680930E+00  0.598602686543245E+00  0.390772235083564E+01
     0.924999999999987E+01  0.374570950792641E-01  0.250301423109889E+00  0.584775201527692E+00  0.390767262736246E+01
     0.925999999999987E+01  0.365880889629712E-01  0.250607934891263E+00  0.570414145586844E+00  0.390701769646826E+01
     0.926999999999987E+01  0.356983413453706E-01  0.250957854542489E+00  0.555579748436473E+00  0.390570251838757E+01
     0.927999999999987E+01  0.347916600455738E-01  0.251352866292361E+00  0.540337786236766E+00  0.390367838610676E+01
     0.928999999999987E+01  0.338719760149606E-01  0.251794326957601E+00  0.524758887515786E+00  0.390090353272265E+01
     0.929999999999987E+01  0.329433181357673E-01  0.252283259297864E+00  0.508917762966592E+00  0.389734365635719E+01
     0.930999999999987E+01  0.320097880759784E-01  0.252820346723859E+00  0.492892370296406E+00  0.389297235146012E+01
     0.931999999999987E+01  0.310755351490777E-01  0.253405929263622E+00  0.476763027199830E+00  0.388777143712990E+01
     0.932999999999987E+01  0.301447311075985E-01  0.254040000726307E+00  0.460611487069117E+00  0.388173117523973E+01
     0.933999999999987E+01  0.292215447877191E-01  0.254722207039822E+00  0.444519993185704E+00  0.387485037359064E+01
     0.934999999999987E+01  0.283101165180168E-01  0.255451845777154E+00  0.428570327795465E+00  0.386713637193962E+01
     0.935999999999987E+01  0.274145322093085E-01  0.256227866925137E+00  0.412842872626352E+00  0.385860491146292E+01
     0.936999999999987E+01  0.265387970542802E-01  0.257048874987418E+00  0.397415697053496E+00  0.384927989090847E+01
     0.937999999999987E+01  0.256868087852139E-01  0.257913132549470E+00  0.382363689268736E+00  0.383919301525842E+01
     0.938999999999987E+01  0.248623304654587E-01  0.258818565466130E+00  0.367757744511476E+00  0.382838334506723E+01
     0.939999999999987E+01  0.240689628248221E-01  0.259762769860402E+00  0.353664022723197E+00  0.381689675667314E+01
     0.940999999999987E+01  0.233101161904998E-01  0.260743021144503E+00  0.340143285981517E+00  0.380478532513646E+01
     0.941999999999987E+01  0.225889821126037E-01  0.261756285289311E+00  0.327250323837615E+00  0.379210664298430E+01
     0.942999999999987E+01  0.219085048358638E-01  0.262799232575027E+00  0.315033472320564E+00  0.377892308861550E+01
     0.943999999999987E+01  0.212713528255014E-01  0.263868254052879E+00  0.303534229980963E+00  0.376530105853640E+01
     0.944999999999987E+01  0.206798906139943E-01  0.264959480933854E+00  0.292786972015177E+00  0.375131017747449E+01
     0.945999999999987E+01  0.201361512948479E-01  0.266068807094911E+00  0.282818761325972E+00  0.373702249989129E+01
     0.946999999999987E+01  0.196418100470953E-01  0.267191914855161E+00  0.273649253400148E+00  0.372251171553731E+01
     0.947999999999987E+01  0.191981591281973E-01  0.268324304123730E+00  0.265290690180571E+00  0.370785237052516E+01
     0.948999999999987E+01  0.188060848203055E-01  0.269461324957760E+00  0.257747976710328E+00  0.369311911400911E+01
     0.949999999999986E+01  0.184660468528189E-01  0.270598213493463E+00  0.251018833252987E+00  0.367838597902738E+01
     0.950999999999986E+01  0.181780608505383E-01  0.271730131127006E+00  0.245094014855728E+00  0.366372570445099E+01
     0.951999999999986E+01  0.179416843678362E-01  0.272852206726712E+00  0.239957589899165E+00  0.364920910336506E+01
     0.952999999999986E+01  0.177560070637724E-01  0.273959581556264E+00  0.235587269061583E+00  0.363490448163754E+01
     0.953999999999986E+01  0.176196455482697E-01  0.275047456483556E+00  0.231954776275205E+00  0.362087710895936E+01
     0.954999999999986E+01  0.175307433839469E-01  0.276111140944940E+00  0.229026253631182E+00  0.360718874331122E+01
     0.955999999999986E+01  0.174869766617459E-01  0.277146103034458E+00  0.226762692761273E+00  0.359389720865060E+01
     0.956999999999986E+01  0.174855654806146E-01  0.278148019996387E+00  0.225120385935035E+00  0.358105602464346E+01
     0.957999999999986E+01  0.175232915541207E-01  0.279112828321908E+00  0.224051390926451E+00  0.356871408649442E+01
     0.958999999999986E+01  0.175965220417867E-01  0.280036772591300E+00  0.223504004575126E+00  0.355691539236091E+01
     0.959999999999986E+01  0.177012395637650E-01  0.280916452165868E+00  0.223423240859041E+00  0.354569881546604E+01
     0.960999999999986E+01  0.178330782084802E-01  0.281748864822174E+00  0.223751310172101E+00  0.353509791783929E+01
     0.961999999999986E+01  0.179873651895467E-01  0.282531446437596E+00  0.224428097333667E+00  0.352514080259893E+01
     0.962999999999986E+01  0.181591676558829E-01  0.283262105881934E+00  0.225391636616299E+00  0.351585000182677E+01
     0.963999999999986E+01  0.183433440144741E-01  0.283939254344679E+00  0.226578582750968E+00  0.350724239735241E+01
     0.964999999999986E+01  0.185345989942269E-01  0.284561828430233E+00  0.227924677431865E+00  0.349932917213824E+01
     0.965999999999986E+01  0.187275415677988E-01  0.285129306480710E+00  0.229365211285264E+00  0.349211579041530E+01
     0.966999999999986E+01  0.189167447616497E-01  0.285641717733875E+00  0.230835481584731E+00  0.348560200523838E+01
     0.967999999999986E+01  0.190968063262892E-01  0.286099644086743E+00  0.232271246175275E+00  0.347978189268484E+01
     0.968999999999986E+01  0.192624092120277E-01  0.286504214407196E+00  0.233609174116109E+00  0.347464391248929E+01
     0.969999999999986E+01  0.194083808016352E-01  0.286857091509924E+00  0.234787293464680E+00  0.347017099546453E+01
     0.970999999999986E+01  0.195297498895860E-01  0.287160452082099E+00  0.235745436404608E+00  0.346634065858352E+01
     0.971999999999986E+01  0.196218004665961E-01  0.287416960001997E+00  0.236425681578926E+00  0.346312514906554E+01
     0.972999999999986E+01  0.196801214641423E-01  0.287629733634178E+00  0.236772793031595E+00  0.346049161919977E+01
     0.973999999999986E+01  0.197006517325625E-01  0.287802307802980E+00  0.236734654603612E+00  0.345840233393125E+01
     0.974999999999986E+01  0.196797196621565E-01  0.287938591238139E+00  0.236262697984528E+00  0.345681491340574E+01
     0.975999999999986E+01  0.196140770041411E-01  0.288042820350016E+00  0.235312321914832E+00  0.345568261270458E+01
     0.976999999999986E+01  0.195009266002646E-01  0.288119510226173E+00  0.233843299283011E+00  0.345495464088253E+01
     0.977999999999986E+01  0.193379438811162E-01  0.288173403746533E+00  0.231820168100999E+00  0.345457652113646E+01
     0.978999999999986E+01  0.191232921373329E-01  0.288209419692644E+00  0.229212601596460E+00  0.345449049347475E+01
     0.979999999999986E+01  0.188556317005459E-01  0.288232600680707E+00  0.225995751969418E+00  0.345463596062132E+01
     0.980999999999986E+01  0.185341232877698E-01  0.288248061681666E+00  0.222150561758034E+00  0.345494997707828E+01
     0.981999999999986E+01  0.181584258612747E-01  0.288260939808931E+00  0.217664036284568E+00  0.345536778029890E+01
     0.982999999999986E+01  0.177286894336215E-01  0.288276345960166E+00  0.212529470341470E+00  0.345582336180466E+01
     0.983999999999986E+01  0.172455433041351E-01  0.288299318798218E+00  0.206746622170804E+00  0.345625007484592E+01
     0.984999999999986E+01  0.167100802482272E-01  0.288334781452493E+00  0.200321827912229E+00  0.345658127389091E+01
     0.985999999999986E+01  0.161238371964154E-01  0.288387501219755E+00  0.193268050079573E+00  0.345675097987554E+01
     0.986999999999986E+01  0.154887729365150E-01  0.288462052446014E+00  0.185604854280744E+00  0.345669456381180E+01
     0.987999999999986E+01  0.148072433533306E-01  0.288562782681884E+00  0.177358309335269E+00  0.345634944008859E+01
     0.988999999999986E+01  0.140819746873723E-01  0.288693782124665E+00  0.168560807156378E+00  0.345565575967113E+01
     0.989999999999986E+01  0.133160352504544E-01  0.288858856293155E+00  0.159250800229443E+00  0.345455709247066E+01
     0.990999999999986E+01  0.125128059848360E-01  0.289061501826817E+00  0.149472456207257E+00  0.345300108747585E+01
     0.991999999999986E+01  0.116759501957918E-01  0.289304885259687E+00  0.139275230996558E+00  0.345094009886218E+01
     0.992999999999986E+01  0.108093827285624E-01  0.289591824591480E+00  0.128713363677343E+00  0.344833176626599E+01
     0.993999999999986E+01  0.991723880144169E-02  0.289924773463004E+00  0.117845298599735E+00  0.344513953775535E+01
     0.994999999999986E+01  0.900384264948628E-02  0.290305807739634E+00  0.106733041963787E+00  0.344133312476017E+01
     0.995999999999986E+01  0.807367607992282E-02  0.290736614313944E+00  0.954414620253985E-01  0.343688887933469E+01
     0.996999999999985E+01  0.713134699233742E-02  0.291218481955671E+00  0.840375437054727E-01  0.343179008558797E+01
     0.997999999999985E+01  0.618155787518471E-02  0.291752294062362E+00  0.725896097328038E-01  0.342602715889063E+01
     0.998999999999985E+01  0.522907425648655E-02  0.292338523196107E+00  0.611665214650975E-01  0.341959774848640E+01
     0.999999999999985E+01  0.427869306110984E-02  0.292977227329065E+00  0.498368731530125E-01  0.341250674133016E+01
     0.100099999999999E+02  0.333521081082233E-02  0.293668047761625E+00  0.386681936148827E-01  0.340476616725505E+01
     0.100199999999999E+02  0.240339159623681E-02  0.294410208720387E+00  0.277261690579566E-01  0.339639500785099E+01
     0.100299999999999E+02  0.148793475269571E-02  0.295202518687263E+00  0.170739001345014E-01  0.338741891362382E+01
     0.100399999999999E+02  0.593442184362747E-03  0.296043373554212E+00  0.677120527952369E-02  0.337786983601586E+01
     0.100499999999999E+02  -.275614697005766E-03  0.296930761738929E+00  -.312601900018906E-02  0.336778558262836E+01
     0.100599999999999E+02  -.111492842107674E-02  0.297862271433615E+00  -.125663718742126E-01  0.335720930543470E+01
     0.100699999999999E+02  -.192038925797289E-02  0.298835100190032E+00  -.215034488175515E-01  0.334618893286631E+01
     0.100799999999999E+02  -.268811928165724E-02  0.299846067067885E+00  -.298962639448099E-01  0.333477655736621E+01
     0.100899999999999E+02  -.341450655696929E-02  0.300891627588640E+00  -.377095908915910E-01  0.332302779032988E+01
     0.100999999999999E+02  -.409623924882929E-02  0.301967891741333E+00  -.449142210630276E-01  0.331100109630629E+01
     0.101099999999999E+02  -.473033938747358E-02  0.303070645279821E+00  -.514871399381823E-01  0.329875711793513E+01
     0.101199999999999E+02  -.531419595664517E-02  0.304195374530529E+00  -.574116238137581E-01  0.328635800239801E+01
     0.101299999999999E+02  -.584559690510322E-02  0.305337294895492E+00  -.626772608468371E-01  0.327386673920760E+01
     0.101399999999999E+02  -.632275961799778E-02  0.306491383186545E+00  -.672799014771237E-01  0.326134651801108E+01
     0.101499999999999E+02  -.674435932658546E-02  0.307652413862767E+00  -.712215442556807E-01  0.324886011380231E+01
     0.101599999999999E+02  -.710955488561393E-02  0.308814999165189E+00  -.745101637738898E-01  0.323646930558086E+01
     0.101699999999999E+02  -.741801131043762E-02  0.309973633051283E+00  -.771594877769952E-01  0.322423433312347E+01
     0.101799999999999E+02  -.766991844410514E-02  0.311122738728710E+00  -.791887306819042E-01  0.321221339519455E+01
     0.101899999999999E+02  -.786600512085167E-02  0.312256719475612E+00  -.806222906198294E-01  0.320046219126178E+01
     0.101999999999999E+02  -.800754820950900E-02  0.313370012316650E+00  -.814894168250342E-01  0.318903350763634E+01
     0.102099999999998E+02  -.809637596026103E-02  0.314457144004182E+00  -.818238537257244E-01  0.317797684794984E+01
     0.102199999999998E+02  -.813486514215334E-02  0.315512788636609E+00  -.816634674989012E-01  0.316733810703260E+01
     0.102299999999998E+02  -.812593154704633E-02  0.316531826136526E+00  -.810498601641043E-01  0.315715928657795E+01
     0.102399999999998E+02  -.807301354771628E-02  0.317509400714672E+00  -.800279755496779E-01  0.314747825047000E+01
     0.102499999999998E+02  -.798004853109147E-02  0.318440978367539E+00  -.786457006979638E-01  0.313832851731227E+01
     0.102599999999998E+02  -.785144217938916E-02  0.319322402401331E+00  -.769534655176587E-01  0.312973908751608E+01
     0.102699999999998E+02  -.769203073726810E-02  0.320149945947444E+00  -.750038427638389E-01  0.312173430227632E+01
     0.102799999999998E+02  -.750703657681395E-02  0.320920360437970E+00  -.728511497544337E-01  0.311433373186465E+01
     0.102899999999998E+02  -.730201754766413E-02  0.321630919046037E+00  -.705510526327692E-01  0.310755209088778E+01
     0.102999999999998E+02  -.708281076990658E-02  0.322279454165870E+00  -.681601734740835E-01  0.310139917847450E+01
     0.103099999999998E+02  -.685547168544787E-02  0.322864388110205E+00  -.657357001213047E-01  0.309587984174927E+01
     0.103199999999998E+02  -.662620932244140E-02  0.323384756335797E+00  -.633349983305607E-01  0.309099396140268E+01
     0.103299999999998E+02  -.640131884065087E-02  0.323840222666739E+00  -.610152256141828E-01  0.308673645866220E+01
     0.103399999999998E+02  -.618711250815207E-02  0.324231086164807E+00  -.588329460928052E-01  0.308309732347879E+01
     0.103499999999998E+02  -.598985030746491E-02  0.324558279489277E+00  -.568437457078435E-01  0.308006166425750E+01
     0.103599999999998E+02  -.581567138006100E-02  0.324823358787961E+00  -.551018473026865E-01  0.307760977995498E+01
     0.103699999999998E+02  -.567052749114616E-02  0.325028485358906E+00  -.536597253464589E-01  0.307571725582255E+01
     0.103799999999998E+02  -.556011963359193E-02  0.325176399510381E+00  -.525677204481969E-01  0.307435508447325E+01
     0.103899999999998E+02  -.548983879346721E-02  0.325270387218235E+00  -.518736542789247E-01  0.307348981427454E+01
     0.103999999999998E+02  -.546471177438734E-02  0.325314240328137E+00  -.516224460734066E-01  0.307308372729927E+01
     0.104099999999998E+02  -.548935282993779E-02  0.325312211170669E+00  -.518557325106406E-01  0.307309504918496E+01
     0.104199999999998E+02  -.556792168895659E-02  0.325268962546024E+00  -.526114934506879E-01  0.307347819324469E+01
     0.104299999999998E+02  -.570408838475633E-02  0.325189514090558E+00  -.539236867155394E-01  0.307418404102215E+01
     0.104399999999998E+02  -.590100512374780E-02  0.325079186059161E+00  -.558218958204303E-01  0.307516026118270E+01
     0.104499999999998E+02  -.616128525762316E-02  0.324943541546828E+00  -.583309952557799E-01  0.307635166817067E+01
     0.104599999999998E+02  -.648698926298308E-02  0.324788328132575E+00  -.614708385635442E-01  0.307770062144051E+01
     0.104699999999998E+02  -.687961748773902E-02  0.324619419862735E+00  -.652559750075045E-01  0.307914746528664E+01
     0.104799999999998E+02  -.734010929883366E-02  0.324442760403268E+00  -.696954010706990E-01  0.308063100836707E+01
     0.104899999999998E+02  -.786884816379896E-02  0.324264308087293E+00  -.747923532923670E-01  0.308208904095324E+01
     0.104999999999998E+02  -.846567212068927E-02  0.324089983469617E+00  -.805441490464268E-01  0.308345888677124E+01
     0.105099999999998E+02  -.912988903739520E-02  0.323925619880142E+00  -.869420817350329E-01  0.308467798505966E+01
     0.105199999999998E+02  -.986029603162564E-02  0.323776917347181E+00  -.939713765016746E-01  0.308568449719935E+01
     0.105299999999998E+02  -.106552024154396E-01  0.323649400144569E+00  -.101611211943966E+00  0.308641793101689E+01
     0.105399999999998E+02  -.115124555405441E-01  0.323548378106397E+00  -.109834812418738E+00  0.308681977468234E+01
     0.105499999999998E+02  -.124294689502418E-01  0.323478911753458E+00  -.118609614390802E+00  0.308683413106621E+01
     0.105599999999998E+02  -.134032522878167E-01  0.323445781188010E+00  -.127897508900793E+00  0.308640834254983E+01
     0.105699999999998E+02  -.144304424657438E-01  0.323453458639857E+00  -.137655160645622E+00  0.308549359565022E+01
     0.105799999999998E+02  -.155073356628603E-01  0.323506084487760E+00  -.147834402428778E+00  0.308404549447281E+01
     0.105899999999998E+02  -.166299197841158E-01  0.323607446536048E+00  -.158382701899919E+00  0.308202459198080E+01
     0.105999999999998E+02  -.177939070869788E-01  0.323760962296566E+00  -.169243695631155E+00  0.307939686839588E+01
     0.106099999999998E+02  -.189947667481059E-01  0.323969664010285E+00  -.180357783749630E+00  0.307613414672934E+01
     0.106199999999998E+02  -.202277572103484E-01  0.324236186139797E+00  -.191662776629325E+00  0.307221443648056E+01
     0.106299999999998E+02  -.214879582131045E-01  0.324562755072413E+00  -.203094583626802E+00  0.306762219790618E+01
     0.106399999999998E+02  -.227703024654535E-01  0.324951180792282E+00  -.214587932580875E+00  0.306234852091768E+01
     0.106499999999998E+02  -.240696069718176E-01  0.325402850307465E+00  -.226077107858059E+00  0.305639121454775E+01
     0.106599999999998E+02  -.253806040616453E-01  0.325918722652687E+00  -.237496694145270E+00  0.304975480497072E+01
     0.106699999999998E+02  -.266979722084340E-01  0.326499325329176E+00  -.248782313008274E+00  0.304245044218653E+01
     0.106799999999998E+02  -.280163667477880E-01  0.327144752088151E+00  -.259871339449033E+00  0.303449571759985E+01
     0.106899999999998E+02  -.293304506194141E-01  0.327854662012635E+00  -.270703586302431E+00  0.302591439676165E+01
     0.106999999999998E+02  -.306349252634430E-01  0.328628279902123E+00  -.281221945281203E+00  0.301673607341139E+01
     0.107099999999998E+02  -.319245617973172E-01  0.329464398014658E+00  -.291372974762804E+00  0.300699575259431E+01
     0.107199999999998E+02  -.331942325855026E-01  0.330361379269841E+00  -.301107425952574E+00  0.299673337197526E+01
     0.107299999999998E+02  -.344389432908625E-01  0.331317162062783E+00  -.310380700786303E+00  0.298599327148520E+01
     0.107399999999998E+02  -.356538654634806E-01  0.332329266881383E+00  -.319153236774011E+00  0.297482362209973E+01
     0.107499999999998E+02  -.368343696811435E-01  0.333394804956471E+00  -.327390815864653E+00  0.296327582485042E+01
     0.107599999999998E+02  -.379760592052332E-01  0.334510489204308E+00  -.335064796247707E+00  0.295140389112615E+01
     0.107699999999998E+02  -.390748040582392E-01  0.335672647742582E+00  -.342152267744211E+00  0.293926381495472E+01
     0.107799999999998E+02  -.401267753648396E-01  0.336877240272487E+00  -.348636133013962E+00  0.292691294730667E+01
     0.107899999999998E+02  -.411284797292772E-01  0.338119877619444E+00  -.354505118176115E+00  0.291440938158112E+01
     0.107999999999998E+02  -.420767933491217E-01  0.339395844712036E+00  -.359753717573876E+00  0.290181135837029E+01
     0.108099999999998E+02  -.429689954917984E-01  0.340700127251639E+00  -.364382078294611E+00  0.288917669641326E+01
     0.108199999999998E+02  -.438028008875331E-01  0.342027442283084E+00  -.368395830675521E+00  0.287656225539591E+01
     0.108299999999998E+02  -.445763905238514E-01  0.343372272818935E+00  -.371805871392269E+00  0.286402343498577E+01
     0.108399999999998E+02  -.452884402650751E-01  0.344728906596642E+00  -.374628105855143E+00  0.285161371325493E+01
     0.108499999999998E+02  -.459381466692259E-01  0.346091478959441E+00  -.376883156553187E+00  0.283938422648153E+01
     0.108599999999998E+02  -.465252493370765E-01  0.347454019749534E+00  -.378596043715200E+00  0.282738339126508E+01
     0.108699999999998E+02  -.470500491078156E-01  0.348810503988157E+00  -.379795844235756E+00  0.281565656896361E+01
     0.108799999999998E+02  -.475134214153938E-01  0.350154905993826E+00  -.380515334275233E+00  0.280424577168390E+01
     0.108899999999998E+02  -.479168241421370E-01  0.351481256461772E+00  -.380790620321541E+00  0.279318940843110E+01
     0.108999999999998E+02  -.482622993536319E-01  0.352783701897743E+00  -.380660762832460E+00  0.278252206956128E+01
     0.109099999999998E+02  -.485524683719474E-01  0.354056565673772E+00  -.380167395887352E+00  0.277227434736947E+01
     0.109199999999998E+02  -.487905197438543E-01  0.355294409857065E+00  -.379354345600438E+00  0.276247269048201E+01
     0.109299999999998E+02  -.489801897848163E-01  0.356492096861760E+00  -.378267249401215E+00  0.275313928969242E+01
     0.109399999999998E+02  -.491257355264856E-01  0.357644849892404E+00  -.376953177697481E+00  0.274429199296968E+01
     0.109499999999998E+02  -.492319000611749E-01  0.358748311092902E+00  -.375460258916408E+00  0.273594424755887E+01
     0.109599999999998E+02  -.493038704562974E-01  0.359798596289655E+00  -.373837308482858E+00  0.272810506737114E+01
     0.109699999999998E+02  -.493472285990721E-01  0.360792345226359E+00  -.372133461951663E+00  0.272077902419973E+01
     0.109799999999998E+02  -.493678955199153E-01  0.361726766232040E+00  -.370397812269213E+00  0.271396626168753E+01
     0.109899999999998E+02  -.493720699241622E-01  0.362599674344334E+00  -.368679051001035E+00  0.270766253138458E+01
     0.109999999999998E+02  -.493661618289469E-01  0.363409522025063E+00  -.367025113331337E+00  0.270185925065629E+01
     0.110099999999998E+02  -.493567223471194E-01  0.364155421752047E+00  -.365482826710690E+00  0.269654358261351E+01
     0.110199999999998E+02  -.493503707771923E-01  0.364837159944877E+00  -.364097563201251E+00  0.269169853861739E+01
     0.110299999999998E+02  -.493537202415915E-01  0.365455201877124E+00  -.362912895835212E+00  0.268730310424502E+01
     0.110399999999998E+02  -.493733031608941E-01  0.366010687435404E+00  -.361970259652613E+00  0.268333238987257E+01
     0.110499999999998E+02  -.494154978577379E-01  0.366505417799221E+00  -.361308618511311E+00  0.267975780722022E+01
     0.110599999999998E+02  -.494864575496898E-01  0.366941833325647E+00  -.360964139245980E+00  0.267654727329667E+01
     0.110699999999998E+02  -.495920429177876E-01  0.367322983121710E+00  -.360969875280968E+00  0.267366544316565E+01
     0.110799999999998E+02  -.497377593300803E-01  0.367652486967249E+00  -.361355462352192E+00  0.267107397282042E+01
     0.110899999999998E+02  -.499286996622905E-01  0.367934490405234E+00  -.362146829543431E+00  0.266873181318939E+01
     0.110999999999998E+02  -.501694934973127E-01  0.368173613940308E+00  -.363365929368286E+00  0.266659553590005E+01
     0.111099999999998E+02  -.504642633084875E-01  0.368374897375863E+00  -.365030491101612E+00  0.266461969090117E+01
     0.111199999999998E+02  -.508165880464804E-01  0.368543740373829E+00  -.367153801957575E+00  0.266275719538964E+01
     0.111299999999998E+02  -.512294743634110E-01  0.368685840339455E+00  -.369744520995096E+00  0.266095975271899E+01
     0.111399999999998E+02  -.517053355278161E-01  0.368807128717479E+00  -.372806530777817E+00  0.265917829910074E+01
     0.111499999999998E+02  -.522459779166322E-01  0.368913706739188E+00  -.376338831801401E+00  0.265736347497006E+01
