#       Energy(Ry)            Total                 X                  Y                   Z
      0.60600000E+00      0.12644873E-01      0.70332694E-02      0.29229146E-02      0.26886890E-02
      0.60700000E+00      0.12483831E-01      0.69399019E-02      0.28841140E-02      0.26598154E-02
      0.60800000E+00      0.12326107E-01      0.68485206E-02      0.28461388E-02      0.26314472E-02
      0.60900000E+00      0.12171606E-01      0.67590684E-02      0.28089652E-02      0.26035723E-02
      0.61000000E+00      0.12020240E-01      0.66714904E-02      0.27725705E-02      0.25761791E-02
      0.61100000E+00      0.11871922E-01      0.65857336E-02      0.27369326E-02      0.25492563E-02
      0.61200000E+00      0.11726570E-01      0.65017467E-02      0.27020302E-02      0.25227928E-02
      0.61300000E+00      0.11584101E-01      0.64194804E-02      0.26678428E-02      0.24967781E-02
      0.61400000E+00      0.11444439E-01      0.63388871E-02      0.26343506E-02      0.24712017E-02
      0.61500000E+00      0.11307509E-01      0.62599208E-02      0.26015346E-02      0.24460537E-02
      0.61600000E+00      0.11173238E-01      0.61825371E-02      0.25693762E-02      0.24213243E-02
      0.61700000E+00      0.11041555E-01      0.61066931E-02      0.25378576E-02      0.23970040E-02
      0.61800000E+00      0.10912393E-01      0.60323474E-02      0.25069617E-02      0.23730836E-02
      0.61900000E+00      0.10785686E-01      0.59594599E-02      0.24766718E-02      0.23495542E-02
      0.62000000E+00      0.10661371E-01      0.58879920E-02      0.24469718E-02      0.23264070E-02
      0.62100000E+00      0.10539386E-01      0.58179062E-02      0.24178461E-02      0.23036336E-02
      0.62200000E+00      0.10419672E-01      0.57491664E-02      0.23892798E-02      0.22812259E-02
      0.62300000E+00      0.10302171E-01      0.56817375E-02      0.23612582E-02      0.22591757E-02
      0.62400000E+00      0.10186829E-01      0.56155858E-02      0.23337674E-02      0.22374754E-02
      0.62500000E+00      0.10073589E-01      0.55506784E-02      0.23067937E-02      0.22161173E-02
      0.62600000E+00      0.99624019E-02      0.54869838E-02      0.22803240E-02      0.21950941E-02
      0.62700000E+00      0.98532152E-02      0.54244711E-02      0.22543454E-02      0.21743987E-02
      0.62800000E+00      0.97459805E-02      0.53631107E-02      0.22288457E-02      0.21540241E-02
      0.62900000E+00      0.96406502E-02      0.53028737E-02      0.22038129E-02      0.21339636E-02
      0.63000000E+00      0.95371782E-02      0.52437324E-02      0.21792353E-02      0.21142104E-02
      0.63100000E+00      0.94355199E-02      0.51856597E-02      0.21551018E-02      0.20947583E-02
      0.63200000E+00      0.93356319E-02      0.51286294E-02      0.21314016E-02      0.20756009E-02
      0.63300000E+00      0.92374724E-02      0.50726162E-02      0.21081239E-02      0.20567322E-02
      0.63400000E+00      0.91410004E-02      0.50175954E-02      0.20852587E-02      0.20381462E-02
      0.63500000E+00      0.90461765E-02      0.49635433E-02      0.20627961E-02      0.20198372E-02
      0.63600000E+00      0.89529624E-02      0.49104366E-02      0.20407263E-02      0.20017995E-02
      0.63700000E+00      0.88613207E-02      0.48582529E-02      0.20190401E-02      0.19840276E-02
      0.63800000E+00      0.87712153E-02      0.48069706E-02      0.19977285E-02      0.19665162E-02
      0.63900000E+00      0.86826110E-02      0.47565683E-02      0.19767826E-02      0.19492601E-02
      0.64000000E+00      0.85954738E-02      0.47070257E-02      0.19561939E-02      0.19322542E-02
      0.64100000E+00      0.85097706E-02      0.46583229E-02      0.19359542E-02      0.19154935E-02
      0.64200000E+00      0.84254691E-02      0.46104404E-02      0.19160554E-02      0.18989733E-02
      0.64300000E+00      0.83425381E-02      0.45633596E-02      0.18964898E-02      0.18826887E-02
      0.64400000E+00      0.82609472E-02      0.45170622E-02      0.18772497E-02      0.18666353E-02
      0.64500000E+00      0.81806668E-02      0.44715304E-02      0.18583278E-02      0.18508085E-02
      0.64600000E+00      0.81016681E-02      0.44267472E-02      0.18397170E-02      0.18352040E-02
      0.64700000E+00      0.80239234E-02      0.43826957E-02      0.18214102E-02      0.18198174E-02
      0.64800000E+00      0.79474053E-02      0.43393598E-02      0.18034008E-02      0.18046447E-02
      0.64900000E+00      0.78720875E-02      0.42967235E-02      0.17856822E-02      0.17896818E-02
      0.65000000E+00      0.77979443E-02      0.42547716E-02      0.17682480E-02      0.17749247E-02
      0.65100000E+00      0.77249506E-02      0.42134892E-02      0.17510919E-02      0.17603695E-02
      0.65200000E+00      0.76530821E-02      0.41728616E-02      0.17342081E-02      0.17460125E-02
      0.65300000E+00      0.75823151E-02      0.41328748E-02      0.17175905E-02      0.17318499E-02
      0.65400000E+00      0.75126266E-02      0.40935150E-02      0.17012334E-02      0.17178782E-02
      0.65500000E+00      0.74439940E-02      0.40547688E-02      0.16851314E-02      0.17040939E-02
      0.65600000E+00      0.73763956E-02      0.40166233E-02      0.16692789E-02      0.16904934E-02
      0.65700000E+00      0.73098100E-02      0.39790656E-02      0.16536708E-02      0.16770735E-02
      0.65800000E+00      0.72442165E-02      0.39420836E-02      0.16383019E-02      0.16638309E-02
      0.65900000E+00      0.71795948E-02      0.39056652E-02      0.16231672E-02      0.16507624E-02
      0.66000000E+00      0.71159253E-02      0.38697987E-02      0.16082619E-02      0.16378648E-02
      0.66100000E+00      0.70531889E-02      0.38344727E-02      0.15935812E-02      0.16251350E-02
      0.66200000E+00      0.69913667E-02      0.37996761E-02      0.15791204E-02      0.16125702E-02
      0.66300000E+00      0.69304406E-02      0.37653982E-02      0.15648752E-02      0.16001673E-02
      0.66400000E+00      0.68703929E-02      0.37316283E-02      0.15508412E-02      0.15879234E-02
      0.66500000E+00      0.68112061E-02      0.36983562E-02      0.15370140E-02      0.15758359E-02
      0.66600000E+00      0.67528634E-02      0.36655719E-02      0.15233895E-02      0.15639020E-02
      0.66700000E+00      0.66953484E-02      0.36332657E-02      0.15099637E-02      0.15521190E-02
      0.66800000E+00      0.66386449E-02      0.36014280E-02      0.14967327E-02      0.15404842E-02
      0.66900000E+00      0.65827373E-02      0.35700497E-02      0.14836924E-02      0.15289951E-02
      0.67000000E+00      0.65276102E-02      0.35391216E-02      0.14708393E-02      0.15176493E-02
      0.67100000E+00      0.64732489E-02      0.35086349E-02      0.14581697E-02      0.15064443E-02
      0.67200000E+00      0.64196386E-02      0.34785811E-02      0.14456799E-02      0.14953776E-02
      0.67300000E+00      0.63667653E-02      0.34489518E-02      0.14333666E-02      0.14844469E-02
      0.67400000E+00      0.63146150E-02      0.34197387E-02      0.14212262E-02      0.14736500E-02
      0.67500000E+00      0.62631741E-02      0.33909340E-02      0.14092555E-02      0.14629846E-02
      0.67600000E+00      0.62124295E-02      0.33625298E-02      0.13974513E-02      0.14524485E-02
      0.67700000E+00      0.61623683E-02      0.33345184E-02      0.13858103E-02      0.14420395E-02
      0.67800000E+00      0.61129778E-02      0.33068926E-02      0.13743295E-02      0.14317556E-02
      0.67900000E+00      0.60642457E-02      0.32796451E-02      0.13630060E-02      0.14215947E-02
      0.68000000E+00      0.60161600E-02      0.32527687E-02      0.13518366E-02      0.14115547E-02
      0.68100000E+00      0.59687089E-02      0.32262566E-02      0.13408187E-02      0.14016337E-02
      0.68200000E+00      0.59218810E-02      0.32001020E-02      0.13299493E-02      0.13918297E-02
      0.68300000E+00      0.58756650E-02      0.31742983E-02      0.13192258E-02      0.13821409E-02
      0.68400000E+00      0.58300500E-02      0.31488392E-02      0.13086454E-02      0.13725654E-02
      0.68500000E+00      0.57850253E-02      0.31237183E-02      0.12982056E-02      0.13631014E-02
      0.68600000E+00      0.57405803E-02      0.30989294E-02      0.12879038E-02      0.13537470E-02
      0.68700000E+00      0.56967048E-02      0.30744667E-02      0.12777375E-02      0.13445006E-02
      0.68800000E+00      0.56533889E-02      0.30503241E-02      0.12677043E-02      0.13353605E-02
      0.68900000E+00      0.56106227E-02      0.30264961E-02      0.12578018E-02      0.13263249E-02
      0.69000000E+00      0.55683967E-02      0.30029769E-02      0.12480276E-02      0.13173922E-02
      0.69100000E+00      0.55267014E-02      0.29797611E-02      0.12383796E-02      0.13085608E-02
      0.69200000E+00      0.54855278E-02      0.29568434E-02      0.12288554E-02      0.12998291E-02
      0.69300000E+00      0.54448669E-02      0.29342185E-02      0.12194528E-02      0.12911956E-02
      0.69400000E+00      0.54047099E-02      0.29118813E-02      0.12101699E-02      0.12826587E-02
      0.69500000E+00      0.53650482E-02      0.28898268E-02      0.12010044E-02      0.12742170E-02
      0.69600000E+00      0.53258735E-02      0.28680501E-02      0.11919543E-02      0.12658690E-02
      0.69700000E+00      0.52871775E-02      0.28465464E-02      0.11830178E-02      0.12576133E-02
      0.69800000E+00      0.52489522E-02      0.28253110E-02      0.11741927E-02      0.12494485E-02
      0.69900000E+00      0.52111898E-02      0.28043394E-02      0.11654772E-02      0.12413732E-02
      0.70000000E+00      0.51738825E-02      0.27836270E-02      0.11568695E-02      0.12333860E-02
      0.70100000E+00      0.51370227E-02      0.27631695E-02      0.11483677E-02      0.12254856E-02
      0.70200000E+00      0.51006033E-02      0.27429625E-02      0.11399700E-02      0.12176708E-02
      0.70300000E+00      0.50646168E-02      0.27230019E-02      0.11316746E-02      0.12099402E-02
      0.70400000E+00      0.50290562E-02      0.27032836E-02      0.11234800E-02      0.12022926E-02
      0.70500000E+00      0.49939146E-02      0.26838034E-02      0.11153844E-02      0.11947268E-02
      0.70600000E+00      0.49591852E-02      0.26645576E-02      0.11073861E-02      0.11872415E-02
      0.70700000E+00      0.49248614E-02      0.26455422E-02      0.10994836E-02      0.11798357E-02
      0.70800000E+00      0.48909366E-02      0.26267534E-02      0.10916752E-02      0.11725080E-02
      0.70900000E+00      0.48574045E-02      0.26081875E-02      0.10839595E-02      0.11652574E-02
      0.71000000E+00      0.48242588E-02      0.25898410E-02      0.10763350E-02      0.11580829E-02
      0.71100000E+00      0.47914934E-02      0.25717102E-02      0.10688001E-02      0.11509831E-02
      0.71200000E+00      0.47591023E-02      0.25537916E-02      0.10613534E-02      0.11439572E-02
      0.71300000E+00      0.47270795E-02      0.25360820E-02      0.10539935E-02      0.11370040E-02
      0.71400000E+00      0.46954194E-02      0.25185778E-02      0.10467191E-02      0.11301226E-02
      0.71500000E+00      0.46641163E-02      0.25012759E-02      0.10395286E-02      0.11233118E-02
      0.71600000E+00      0.46331647E-02      0.24841731E-02      0.10324209E-02      0.11165706E-02
      0.71700000E+00      0.46025590E-02      0.24672662E-02      0.10253946E-02      0.11098982E-02
      0.71800000E+00      0.45722940E-02      0.24505520E-02      0.10184485E-02      0.11032935E-02
      0.71900000E+00      0.45423645E-02      0.24340277E-02      0.10115812E-02      0.10967556E-02
      0.72000000E+00      0.45127654E-02      0.24176903E-02      0.10047916E-02      0.10902835E-02
      0.72100000E+00      0.44834916E-02      0.24015368E-02      0.99807841E-03      0.10838764E-02
      0.72200000E+00      0.44545382E-02      0.23855643E-02      0.99144049E-03      0.10775333E-02
      0.72300000E+00      0.44259003E-02      0.23697702E-02      0.98487667E-03      0.10712534E-02
      0.72400000E+00      0.43975733E-02      0.23541517E-02      0.97838582E-03      0.10650358E-02
      0.72500000E+00      0.43695525E-02      0.23387061E-02      0.97196682E-03      0.10588795E-02
      0.72600000E+00      0.43418333E-02      0.23234308E-02      0.96561858E-03      0.10527839E-02
      0.72700000E+00      0.43144112E-02      0.23083231E-02      0.95934003E-03      0.10467481E-02
      0.72800000E+00      0.42872819E-02      0.22933806E-02      0.95313012E-03      0.10407712E-02
      0.72900000E+00      0.42604411E-02      0.22786008E-02      0.94698781E-03      0.10348525E-02
      0.73000000E+00      0.42338845E-02      0.22639812E-02      0.94091210E-03      0.10289912E-02
      0.73100000E+00      0.42076079E-02      0.22495195E-02      0.93490199E-03      0.10231864E-02
      0.73200000E+00      0.41816074E-02      0.22352133E-02      0.92895651E-03      0.10174376E-02
      0.73300000E+00      0.41558788E-02      0.22210603E-02      0.92307470E-03      0.10117439E-02
      0.73400000E+00      0.41304184E-02      0.22070583E-02      0.91725563E-03      0.10061045E-02
      0.73500000E+00      0.41052222E-02      0.21932050E-02      0.91149837E-03      0.10005188E-02
      0.73600000E+00      0.40802864E-02      0.21794983E-02      0.90580202E-03      0.99498614E-03
      0.73700000E+00      0.40556074E-02      0.21659360E-02      0.90016570E-03      0.98950570E-03
      0.73800000E+00      0.40311814E-02      0.21525160E-02      0.89458853E-03      0.98407685E-03
      0.73900000E+00      0.40070050E-02      0.21392364E-02      0.88906966E-03      0.97869892E-03
      0.74000000E+00      0.39830745E-02      0.21260950E-02      0.88360826E-03      0.97337124E-03
      0.74100000E+00      0.39593866E-02      0.21130899E-02      0.87820349E-03      0.96809317E-03
      0.74200000E+00      0.39359378E-02      0.21002192E-02      0.87285455E-03      0.96286407E-03
      0.74300000E+00      0.39127248E-02      0.20874809E-02      0.86756065E-03      0.95768331E-03
      0.74400000E+00      0.38897444E-02      0.20748731E-02      0.86232101E-03      0.95255027E-03
      0.74500000E+00      0.38669933E-02      0.20623941E-02      0.85713486E-03      0.94746434E-03
      0.74600000E+00      0.38444683E-02      0.20500419E-02      0.85200144E-03      0.94242493E-03
      0.74700000E+00      0.38221664E-02      0.20378149E-02      0.84692003E-03      0.93743144E-03
      0.74800000E+00      0.38000845E-02      0.20257113E-02      0.84188989E-03      0.93248330E-03
      0.74900000E+00      0.37782196E-02      0.20137294E-02      0.83691032E-03      0.92757994E-03
      0.75000000E+00      0.37565688E-02      0.20018674E-02      0.83198061E-03      0.92272079E-03
      0.75100000E+00      0.37351291E-02      0.19901237E-02      0.82710007E-03      0.91790531E-03
      0.75200000E+00      0.37138978E-02      0.19784968E-02      0.82226803E-03      0.91313295E-03
      0.75300000E+00      0.36928719E-02      0.19669849E-02      0.81748382E-03      0.90840318E-03
      0.75400000E+00      0.36720489E-02      0.19555866E-02      0.81274679E-03      0.90371547E-03
      0.75500000E+00      0.36514259E-02      0.19443003E-02      0.80805631E-03      0.89906930E-03
      0.75600000E+00      0.36310003E-02      0.19331244E-02      0.80341173E-03      0.89446416E-03
      0.75700000E+00      0.36107695E-02      0.19220575E-02      0.79881245E-03      0.88989955E-03
      0.75800000E+00      0.35907310E-02      0.19110982E-02      0.79425785E-03      0.88537498E-03
      0.75900000E+00      0.35708822E-02      0.19002449E-02      0.78974732E-03      0.88088995E-03
      0.76000000E+00      0.35512206E-02      0.18894963E-02      0.78528030E-03      0.87644400E-03
      0.76100000E+00      0.35317437E-02      0.18788509E-02      0.78085619E-03      0.87203665E-03
      0.76200000E+00      0.35124493E-02      0.18683075E-02      0.77647442E-03      0.86766743E-03
      0.76300000E+00      0.34933349E-02      0.18578645E-02      0.77213445E-03      0.86333589E-03
      0.76400000E+00      0.34743981E-02      0.18475209E-02      0.76783571E-03      0.85904157E-03
      0.76500000E+00      0.34556368E-02      0.18372751E-02      0.76357766E-03      0.85478404E-03
      0.76600000E+00      0.34370486E-02      0.18271260E-02      0.75935979E-03      0.85056285E-03
      0.76700000E+00      0.34186314E-02      0.18170723E-02      0.75518155E-03      0.84637758E-03
      0.76800000E+00      0.34003830E-02      0.18071127E-02      0.75104245E-03      0.84222780E-03
      0.76900000E+00      0.33823012E-02      0.17972461E-02      0.74694197E-03      0.83811310E-03
      0.77000000E+00      0.33643839E-02      0.17874712E-02      0.74287961E-03      0.83403306E-03
      0.77100000E+00      0.33466291E-02      0.17777869E-02      0.73885488E-03      0.82998728E-03
      0.77200000E+00      0.33290346E-02      0.17681920E-02      0.73486731E-03      0.82597536E-03
      0.77300000E+00      0.33115986E-02      0.17586853E-02      0.73091642E-03      0.82199690E-03
      0.77400000E+00      0.32943190E-02      0.17492658E-02      0.72700175E-03      0.81805152E-03
      0.77500000E+00      0.32771940E-02      0.17399323E-02      0.72312283E-03      0.81413884E-03
      0.77600000E+00      0.32602214E-02      0.17306838E-02      0.71927921E-03      0.81025848E-03
      0.77700000E+00      0.32433996E-02      0.17215191E-02      0.71547045E-03      0.80641007E-03
      0.77800000E+00      0.32267266E-02      0.17124373E-02      0.71169612E-03      0.80259324E-03
      0.77900000E+00      0.32102007E-02      0.17034372E-02      0.70795578E-03      0.79880764E-03
      0.78000000E+00      0.31938199E-02      0.16945180E-02      0.70424901E-03      0.79505292E-03
      0.78100000E+00      0.31775826E-02      0.16856785E-02      0.70057540E-03      0.79132871E-03
      0.78200000E+00      0.31614870E-02      0.16769178E-02      0.69693452E-03      0.78763467E-03
      0.78300000E+00      0.31455315E-02      0.16682350E-02      0.69332599E-03      0.78397048E-03
      0.78400000E+00      0.31297142E-02      0.16596290E-02      0.68974940E-03      0.78033578E-03
      0.78500000E+00      0.31140335E-02      0.16510989E-02      0.68620436E-03      0.77673026E-03
      0.78600000E+00      0.30984879E-02      0.16426438E-02      0.68269049E-03      0.77315358E-03
      0.78700000E+00      0.30830757E-02      0.16342628E-02      0.67920741E-03      0.76960543E-03
      0.78800000E+00      0.30677953E-02      0.16259550E-02      0.67575474E-03      0.76608549E-03
      0.78900000E+00      0.30526451E-02      0.16177195E-02      0.67233212E-03      0.76259345E-03
      0.79000000E+00      0.30376236E-02      0.16095554E-02      0.66893919E-03      0.75912900E-03
      0.79100000E+00      0.30227293E-02      0.16014619E-02      0.66557558E-03      0.75569183E-03
      0.79200000E+00      0.30079608E-02      0.15934381E-02      0.66224096E-03      0.75228166E-03
      0.79300000E+00      0.29933164E-02      0.15854833E-02      0.65893496E-03      0.74889818E-03
      0.79400000E+00      0.29787948E-02      0.15775965E-02      0.65565726E-03      0.74554110E-03
      0.79500000E+00      0.29643946E-02      0.15697769E-02      0.65240752E-03      0.74221014E-03
      0.79600000E+00      0.29501143E-02      0.15620239E-02      0.64918540E-03      0.73890501E-03
      0.79700000E+00      0.29359526E-02      0.15543365E-02      0.64599059E-03      0.73562544E-03
      0.79800000E+00      0.29219080E-02      0.15467141E-02      0.64282275E-03      0.73237115E-03
      0.79900000E+00      0.29079793E-02      0.15391558E-02      0.63968159E-03      0.72914187E-03
      0.80000000E+00      0.28941651E-02      0.15316610E-02      0.63656677E-03      0.72593733E-03
      0.80100000E+00      0.28804641E-02      0.15242288E-02      0.63347801E-03      0.72275727E-03
      0.80200000E+00      0.28668750E-02      0.15168586E-02      0.63041500E-03      0.71960143E-03
      0.80300000E+00      0.28533966E-02      0.15095496E-02      0.62737743E-03      0.71646955E-03
      0.80400000E+00      0.28400276E-02      0.15023012E-02      0.62436502E-03      0.71336138E-03
      0.80500000E+00      0.28267668E-02      0.14951126E-02      0.62137748E-03      0.71027667E-03
      0.80600000E+00      0.28136128E-02      0.14879832E-02      0.61841452E-03      0.70721517E-03
      0.80700000E+00      0.28005647E-02      0.14809122E-02      0.61547587E-03      0.70417664E-03
      0.80800000E+00      0.27876211E-02      0.14738990E-02      0.61256124E-03      0.70116084E-03
      0.80900000E+00      0.27747809E-02      0.14669430E-02      0.60967037E-03      0.69816753E-03
      0.81000000E+00      0.27620430E-02      0.14600436E-02      0.60680298E-03      0.69519648E-03
      0.81100000E+00      0.27494062E-02      0.14531999E-02      0.60395881E-03      0.69224745E-03
      0.81200000E+00      0.27368694E-02      0.14464116E-02      0.60113761E-03      0.68932023E-03
      0.81300000E+00      0.27244316E-02      0.14396779E-02      0.59833911E-03      0.68641459E-03
      0.81400000E+00      0.27120915E-02      0.14329982E-02      0.59556306E-03      0.68353029E-03
      0.81500000E+00      0.26998482E-02      0.14263719E-02      0.59280921E-03      0.68066714E-03
      0.81600000E+00      0.26877006E-02      0.14197984E-02      0.59007731E-03      0.67782490E-03
      0.81700000E+00      0.26756477E-02      0.14132772E-02      0.58736713E-03      0.67500337E-03
      0.81800000E+00      0.26636884E-02      0.14068077E-02      0.58467841E-03      0.67220234E-03
      0.81900000E+00      0.26518217E-02      0.14003892E-02      0.58201094E-03      0.66942160E-03
      0.82000000E+00      0.26400467E-02      0.13940213E-02      0.57936446E-03      0.66666094E-03
      0.82100000E+00      0.26283623E-02      0.13877034E-02      0.57673876E-03      0.66392016E-03
      0.82200000E+00      0.26167676E-02      0.13814349E-02      0.57413361E-03      0.66119907E-03
      0.82300000E+00      0.26052616E-02      0.13752153E-02      0.57154878E-03      0.65849746E-03
      0.82400000E+00      0.25938433E-02      0.13690441E-02      0.56898406E-03      0.65581514E-03
      0.82500000E+00      0.25825119E-02      0.13629208E-02      0.56643922E-03      0.65315192E-03
      0.82600000E+00      0.25712664E-02      0.13568447E-02      0.56391405E-03      0.65050761E-03
      0.82700000E+00      0.25601059E-02      0.13508156E-02      0.56140835E-03      0.64788203E-03
      0.82800000E+00      0.25490296E-02      0.13448327E-02      0.55892190E-03      0.64527498E-03
      0.82900000E+00      0.25380364E-02      0.13388957E-02      0.55645450E-03      0.64268628E-03
      0.83000000E+00      0.25271257E-02      0.13330040E-02      0.55400594E-03      0.64011576E-03
      0.83100000E+00      0.25162964E-02      0.13271572E-02      0.55157603E-03      0.63756323E-03
      0.83200000E+00      0.25055478E-02      0.13213548E-02      0.54916456E-03      0.63502852E-03
      0.83300000E+00      0.24948791E-02      0.13155962E-02      0.54677135E-03      0.63251146E-03
      0.83400000E+00      0.24842893E-02      0.13098812E-02      0.54439620E-03      0.63001188E-03
      0.83500000E+00      0.24737777E-02      0.13042092E-02      0.54203892E-03      0.62752960E-03
      0.83600000E+00      0.24633435E-02      0.12985797E-02      0.53969933E-03      0.62506446E-03
      0.83700000E+00      0.24529858E-02      0.12929923E-02      0.53737723E-03      0.62261629E-03
      0.83800000E+00      0.24427040E-02      0.12874466E-02      0.53507246E-03      0.62018493E-03
      0.83900000E+00      0.24324972E-02      0.12819421E-02      0.53278482E-03      0.61777022E-03
      0.84000000E+00      0.24223646E-02      0.12764785E-02      0.53051415E-03      0.61537200E-03
      0.84100000E+00      0.24123056E-02      0.12710552E-02      0.52826026E-03      0.61299012E-03
      0.84200000E+00      0.24023193E-02      0.12656719E-02      0.52602299E-03      0.61062441E-03
      0.84300000E+00      0.23924051E-02      0.12603282E-02      0.52380216E-03      0.60827472E-03
      0.84400000E+00      0.23825622E-02      0.12550237E-02      0.52159760E-03      0.60594091E-03
      0.84500000E+00      0.23727899E-02      0.12497579E-02      0.51940916E-03      0.60362281E-03
      0.84600000E+00      0.23630874E-02      0.12445305E-02      0.51723666E-03      0.60132029E-03
      0.84700000E+00      0.23534542E-02      0.12393411E-02      0.51507995E-03      0.59903320E-03
      0.84800000E+00      0.23438895E-02      0.12341892E-02      0.51293886E-03      0.59676140E-03
      0.84900000E+00      0.23343926E-02      0.12290746E-02      0.51081324E-03      0.59450473E-03
      0.85000000E+00      0.23249628E-02      0.12239968E-02      0.50870293E-03      0.59226307E-03
      0.85100000E+00      0.23155996E-02      0.12189555E-02      0.50660778E-03      0.59003626E-03
      0.85200000E+00      0.23063021E-02      0.12139503E-02      0.50452764E-03      0.58782418E-03
      0.85300000E+00      0.22970699E-02      0.12089809E-02      0.50246235E-03      0.58562668E-03
      0.85400000E+00      0.22879023E-02      0.12040468E-02      0.50041177E-03      0.58344364E-03
      0.85500000E+00      0.22787985E-02      0.11991478E-02      0.49837576E-03      0.58127491E-03
      0.85600000E+00      0.22697581E-02      0.11942835E-02      0.49635416E-03      0.57912037E-03
      0.85700000E+00      0.22607803E-02      0.11894536E-02      0.49434685E-03      0.57697989E-03
      0.85800000E+00      0.22518647E-02      0.11846576E-02      0.49235367E-03      0.57485334E-03
      0.85900000E+00      0.22430105E-02      0.11798954E-02      0.49037449E-03      0.57274060E-03
      0.86000000E+00      0.22342172E-02      0.11751665E-02      0.48840916E-03      0.57064153E-03
      0.86100000E+00      0.22254842E-02      0.11704706E-02      0.48645757E-03      0.56855601E-03
      0.86200000E+00      0.22168109E-02      0.11658075E-02      0.48451957E-03      0.56648393E-03
      0.86300000E+00      0.22081969E-02      0.11611767E-02      0.48259503E-03      0.56442515E-03
      0.86400000E+00      0.21996414E-02      0.11565780E-02      0.48068382E-03      0.56237957E-03
      0.86500000E+00      0.21911439E-02      0.11520110E-02      0.47878581E-03      0.56034706E-03
      0.86600000E+00      0.21827039E-02      0.11474756E-02      0.47690087E-03      0.55832750E-03
      0.86700000E+00      0.21743209E-02      0.11429712E-02      0.47502888E-03      0.55632078E-03
      0.86800000E+00      0.21659943E-02      0.11384978E-02      0.47316972E-03      0.55432679E-03
      0.86900000E+00      0.21577236E-02      0.11340549E-02      0.47132327E-03      0.55234541E-03
      0.87000000E+00      0.21495082E-02      0.11296423E-02      0.46948939E-03      0.55037654E-03
      0.87100000E+00      0.21413477E-02      0.11252597E-02      0.46766797E-03      0.54842005E-03
      0.87200000E+00      0.21332415E-02      0.11209067E-02      0.46585890E-03      0.54647584E-03
      0.87300000E+00      0.21251891E-02      0.11165832E-02      0.46406206E-03      0.54454381E-03
      0.87400000E+00      0.21171900E-02      0.11122889E-02      0.46227733E-03      0.54262384E-03
      0.87500000E+00      0.21092438E-02      0.11080234E-02      0.46050459E-03      0.54071584E-03
      0.87600000E+00      0.21013499E-02      0.11037865E-02      0.45874375E-03      0.53881969E-03
      0.87700000E+00      0.20935079E-02      0.10995779E-02      0.45699467E-03      0.53693529E-03
      0.87800000E+00      0.20857172E-02      0.10953974E-02      0.45525726E-03      0.53506254E-03
      0.87900000E+00      0.20779775E-02      0.10912447E-02      0.45353141E-03      0.53320135E-03
      0.88000000E+00      0.20702882E-02      0.10871196E-02      0.45181701E-03      0.53135160E-03
      0.88100000E+00      0.20626489E-02      0.10830217E-02      0.45011395E-03      0.52951321E-03
      0.88200000E+00      0.20550591E-02      0.10789509E-02      0.44842212E-03      0.52768607E-03
      0.88300000E+00      0.20475184E-02      0.10749069E-02      0.44674144E-03      0.52587009E-03
      0.88400000E+00      0.20400264E-02      0.10708894E-02      0.44507178E-03      0.52406517E-03
      0.88500000E+00      0.20325826E-02      0.10668983E-02      0.44341305E-03      0.52227122E-03
      0.88600000E+00      0.20251865E-02      0.10629332E-02      0.44176516E-03      0.52048814E-03
      0.88700000E+00      0.20178377E-02      0.10589939E-02      0.44012800E-03      0.51871585E-03
      0.88800000E+00      0.20105359E-02      0.10550802E-02      0.43850147E-03      0.51695424E-03
      0.88900000E+00      0.20032806E-02      0.10511919E-02      0.43688549E-03      0.51520324E-03
      0.89000000E+00      0.19960714E-02      0.10473287E-02      0.43527994E-03      0.51346274E-03
      0.89100000E+00      0.19889078E-02      0.10434904E-02      0.43368475E-03      0.51173267E-03
      0.89200000E+00      0.19817895E-02      0.10396768E-02      0.43209981E-03      0.51001293E-03
      0.89300000E+00      0.19747161E-02      0.10358876E-02      0.43052503E-03      0.50830344E-03
      0.89400000E+00      0.19676871E-02      0.10321227E-02      0.42896033E-03      0.50660411E-03
      0.89500000E+00      0.19607022E-02      0.10283818E-02      0.42740561E-03      0.50491486E-03
      0.89600000E+00      0.19537610E-02      0.10246646E-02      0.42586078E-03      0.50323560E-03
      0.89700000E+00      0.19468631E-02      0.10209711E-02      0.42432576E-03      0.50156625E-03
      0.89800000E+00      0.19400082E-02      0.10173010E-02      0.42280045E-03      0.49990673E-03
      0.89900000E+00      0.19331958E-02      0.10136541E-02      0.42128478E-03      0.49825696E-03
      0.90000000E+00      0.19264256E-02      0.10100301E-02      0.41977866E-03      0.49661686E-03
      0.90100000E+00      0.19196972E-02      0.10064289E-02      0.41828200E-03      0.49498634E-03
      0.90200000E+00      0.19130103E-02      0.10028503E-02      0.41679472E-03      0.49336533E-03
      0.90300000E+00      0.19063645E-02      0.99929401E-03      0.41531674E-03      0.49175375E-03
      0.90400000E+00      0.18997594E-02      0.99575993E-03      0.41384798E-03      0.49015153E-03
      0.90500000E+00      0.18931948E-02      0.99224783E-03      0.41238835E-03      0.48855858E-03
      0.90600000E+00      0.18866701E-02      0.98875753E-03      0.41093778E-03      0.48697484E-03
      0.90700000E+00      0.18801852E-02      0.98528883E-03      0.40949619E-03      0.48540022E-03
      0.90800000E+00      0.18737397E-02      0.98184155E-03      0.40806349E-03      0.48383466E-03
